size,impl,delay,interval,rep,interrupted,latency,checks
262144,coarse,0.001,0.005,32,True,0.0049871410000000005,2
262144,coarse,0.001,0.005,33,True,0.004985548,2
262144,coarse,0.001,0.005,34,True,0.004985858,2
262144,coarse,0.001,0.005,35,True,0.004982682,2
262144,coarse,0.001,0.005,36,True,0.004984225,2
262144,coarse,0.001,0.005,37,True,0.004986409000000001,2
262144,coarse,0.001,0.005,38,True,0.004993553,2
262144,coarse,0.001,0.005,39,True,0.004983644000000001,2
262144,coarse,0.001,0.0075,0,True,0.0068286810000000005,1
262144,coarse,0.001,0.0075,1,True,0.006807611000000001,1
262144,coarse,0.001,0.0075,2,True,0.006791681000000001,1
262144,coarse,0.001,0.0075,3,True,0.0067714640000000005,1
262144,coarse,0.001,0.0075,4,True,0.006790028,2
262144,coarse,0.001,0.0075,5,True,0.0067896480000000006,1
262144,coarse,0.001,0.0075,6,True,0.006793976,1
262144,coarse,0.001,0.0075,7,True,0.0067806410000000004,1
262144,coarse,0.001,0.0075,8,True,0.006794446000000001,1
262144,coarse,0.001,0.0075,9,True,0.00679641,2
262144,coarse,0.001,0.0075,10,True,0.006779448,1
262144,coarse,0.001,0.0075,11,True,0.0067543510000000005,1
262144,coarse,0.001,0.0075,12,True,0.0067796490000000004,1
262144,coarse,0.001,0.0075,13,True,0.006781052,1
262144,coarse,0.001,0.0075,14,True,0.006777735000000001,2
262144,coarse,0.001,0.0075,15,True,0.006761074000000001,1
262144,coarse,0.001,0.0075,16,True,0.007046079000000001,1
262144,coarse,0.001,0.0075,17,True,0.006789378,1
262144,coarse,0.001,0.0075,18,True,0.006794346000000001,1
262144,coarse,0.001,0.0075,19,True,0.006783577000000001,1
262144,coarse,0.001,0.0075,20,True,0.0067796390000000005,2
262144,coarse,0.001,0.0075,21,True,0.006777465000000001,1
262144,coarse,0.001,0.0075,22,True,0.006782044,1
262144,coarse,0.001,0.0075,23,True,0.006783916,1
262144,coarse,0.001,0.0075,24,True,0.006891218,1
262144,coarse,0.001,0.0075,25,True,0.0068153860000000005,1
262144,coarse,0.001,0.0075,26,True,0.0067514160000000005,1
262144,coarse,0.001,0.0075,27,True,0.006798875,1
262144,coarse,0.001,0.0075,28,True,0.0067876030000000006,1
262144,coarse,0.001,0.0075,29,True,0.006779368000000001,1
262144,coarse,0.001,0.0075,30,True,0.006783726,1
262144,coarse,0.001,0.0075,31,True,0.006778246000000001,1
262144,coarse,0.001,0.0075,32,True,0.006786793,1
262144,coarse,0.001,0.0075,33,True,0.006787474000000001,1
262144,coarse,0.001,0.0075,34,True,0.006780892,1
262144,coarse,0.001,0.0075,35,True,0.006786172,1
262144,coarse,0.001,0.0075,36,True,0.006795689000000001,1
262144,coarse,0.001,0.0075,37,True,0.006768418000000001,1
262144,coarse,0.001,0.0075,38,True,0.006775411,1
262144,coarse,0.001,0.0075,39,True,0.0068183720000000005,1
262144,coarse,0.001,0.01,0,True,0.006820015000000001,1
262144,coarse,0.001,0.01,1,True,0.006798414000000001,1
262144,coarse,0.001,0.01,2,True,0.006839211,1
262144,coarse,0.001,0.01,3,True,0.006818121000000001,1
262144,coarse,0.001,0.01,4,True,0.007055246,1
262144,coarse,0.001,0.01,5,True,0.006830084000000001,1
262144,coarse,0.001,0.01,6,True,0.0068069,1
262144,coarse,0.001,0.01,7,True,0.006813543000000001,1
262144,coarse,0.001,0.01,8,True,0.006811539,1
262144,coarse,0.001,0.01,9,True,0.006799256,1
262144,coarse,0.001,0.01,10,True,0.006822249,1
262144,coarse,0.001,0.01,11,True,0.006783536000000001,1
262144,coarse,0.001,0.01,12,True,0.006778738,1
262144,coarse,0.001,0.01,13,True,0.0067755110000000006,1
262144,coarse,0.001,0.01,14,True,0.006779178,1
262144,coarse,0.001,0.01,15,True,0.006792954,1
262144,coarse,0.001,0.01,16,True,0.006797072,1
262144,coarse,0.001,0.01,17,True,0.006773217000000001,1
262144,coarse,0.001,0.01,18,True,0.006774208,1
262144,coarse,0.001,0.01,19,True,0.006790148,1
262144,coarse,0.001,0.01,20,True,0.0067827140000000005,1
262144,coarse,0.001,0.01,21,True,0.006783736,1
262144,coarse,0.001,0.01,22,True,0.006781141,1
262144,coarse,0.001,0.01,23,True,0.0067899580000000005,1
262144,coarse,0.001,0.01,24,True,0.006784508000000001,1
262144,coarse,0.001,0.01,25,True,0.006785650000000001,1
262144,coarse,0.001,0.01,26,True,0.006774158000000001,1
262144,coarse,0.001,0.01,27,True,0.006817560000000001,1
262144,coarse,0.001,0.01,28,True,0.006808032,1
262144,coarse,0.001,0.01,29,True,0.006806390000000001,1
262144,coarse,0.001,0.01,30,True,0.006797161,1
262144,coarse,0.001,0.01,31,True,0.006807321000000001,1
262144,coarse,0.001,0.01,32,True,0.006815557000000001,1
262144,coarse,0.001,0.01,33,True,0.00681216,1
262144,coarse,0.001,0.01,34,True,0.006786142,1
262144,coarse,0.001,0.01,35,True,0.006805417,1
262144,coarse,0.001,0.01,36,True,0.0067815720000000005,1
262144,coarse,0.001,0.01,37,True,0.006812791000000001,1
262144,coarse,0.001,0.01,38,True,0.006807912,1
262144,coarse,0.001,0.01,39,True,0.006803864000000001,1
262144,coarse,0.001,0.0125,0,True,0.0068042250000000006,1
262144,coarse,0.001,0.0125,1,True,0.00684983,1
262144,coarse,0.001,0.0125,2,True,0.006826577000000001,1
262144,coarse,0.001,0.0125,3,True,0.006787123000000001,1
262144,coarse,0.001,0.0125,4,True,0.006777665,1
262144,coarse,0.001,0.0125,5,True,0.006779379,1
262144,coarse,0.001,0.0125,6,True,0.006813282000000001,1
262144,coarse,0.001,0.0125,7,True,0.007067390000000001,1
262144,coarse,0.001,0.0125,8,True,0.006852446000000001,1
262144,coarse,0.001,0.0125,9,True,0.006771384,1
262144,coarse,0.001,0.0125,10,True,0.006792944,1
262144,coarse,0.001,0.0125,11,True,0.006797062,1
262144,coarse,0.001,0.0125,12,True,0.006791170000000001,1
262144,coarse,0.001,0.0125,13,True,0.006783185000000001,1
262144,coarse,0.001,0.0125,14,True,0.006780371,1
262144,coarse,0.001,0.0125,15,True,0.006768207,1
262144,coarse,0.001,0.0125,16,True,0.006800208,1
262144,coarse,0.001,0.0125,17,True,0.006776242000000001,1
262144,coarse,0.001,0.0125,18,True,0.007015372,1
262144,coarse,0.001,0.0125,19,True,0.006777775000000001,1
262144,coarse,0.001,0.0125,20,True,0.006778447000000001,1
262144,coarse,0.001,0.0125,21,True,0.007067340000000001,1
262144,coarse,0.001,0.0125,22,True,0.0067806310000000005,1
262144,coarse,0.001,0.0125,23,True,0.006833751,1
262144,coarse,0.001,0.0125,24,True,0.006829773,1
262144,coarse,0.001,0.0125,25,True,0.006829433,1
262144,coarse,0.001,0.0125,26,True,0.006848949000000001,1
262144,coarse,0.001,0.0125,27,True,0.00683885,1
262144,coarse,0.001,0.0125,28,True,0.006827299000000001,1
262144,coarse,0.001,0.0125,29,True,0.006832609000000001,1
262144,coarse,0.001,0.0125,30,True,0.006850733,1
262144,coarse,0.001,0.0125,31,True,0.006850682000000001,1
262144,coarse,0.001,0.0125,32,True,0.006844531,1
262144,coarse,0.001,0.0125,33,True,0.006847596,1
262144,coarse,0.001,0.0125,34,True,0.006834993,1
262144,coarse,0.001,0.0125,35,True,0.006846825,1
262144,coarse,0.001,0.0125,36,True,0.006861503000000001,1
262144,coarse,0.001,0.0125,37,True,0.006847155,1
262144,coarse,0.001,0.0125,38,True,0.006829713,1
262144,coarse,0.001,0.0125,39,True,0.006829733,1
262144,coarse,0.001,0.015,0,True,0.006841625,1
262144,coarse,0.001,0.015,1,True,0.0068372070000000005,1
262144,coarse,0.001,0.015,2,True,0.006830856000000001,1
262144,coarse,0.001,0.015,3,True,0.006788616000000001,1
262144,coarse,0.001,0.015,4,True,0.0068050770000000005,1
262144,coarse,0.001,0.015,5,True,0.006838179000000001,1
262144,coarse,0.001,0.015,6,True,0.006817600000000001,1
262144,coarse,0.001,0.015,7,True,0.007088079,1
262144,coarse,0.001,0.015,8,True,0.0068023120000000005,1
262144,coarse,0.001,0.015,9,True,0.006829563000000001,1
262144,coarse,0.001,0.015,10,True,0.006790218000000001,1
262144,coarse,0.001,0.015,11,True,0.006788696,1
262144,coarse,0.001,0.015,12,True,0.006796761,1
262144,coarse,0.001,0.015,13,True,0.0067635180000000005,1
262144,coarse,0.001,0.015,14,True,0.006794687000000001,1
262144,coarse,0.001,0.015,15,True,0.0067918810000000005,1
262144,coarse,0.001,0.015,16,True,0.0068050770000000005,1
262144,coarse,0.001,0.015,17,True,0.006832177000000001,1
262144,coarse,0.001,0.015,18,True,0.006772796,1
262144,coarse,0.001,0.015,19,True,0.007064264,1
262144,coarse,0.001,0.015,20,True,0.006843849,1
262144,coarse,0.001,0.015,21,True,0.006805287,1
262144,coarse,0.001,0.015,22,True,0.006801781000000001,1
262144,coarse,0.001,0.015,23,True,0.006765813000000001,1
262144,coarse,0.001,0.015,24,True,0.006793645,1
262144,coarse,0.001,0.015,25,True,0.006780380000000001,1
262144,coarse,0.001,0.015,26,True,0.006767796,1
262144,coarse,0.001,0.015,27,True,0.006773216,1
262144,coarse,0.001,0.015,28,True,0.006778817,1
262144,coarse,0.001,0.015,29,True,0.006787133000000001,1
262144,coarse,0.001,0.015,30,True,0.0067760120000000005,1
262144,coarse,0.001,0.015,31,True,0.006974034,1
262144,coarse,0.001,0.015,32,True,0.006750374000000001,1
262144,coarse,0.001,0.015,33,True,0.006779989,1
262144,coarse,0.001,0.015,34,True,0.006784508000000001,1
262144,coarse,0.001,0.015,35,True,0.0067752310000000005,1
262144,coarse,0.001,0.015,36,True,0.006783196000000001,1
262144,coarse,0.001,0.015,37,True,0.006778397,1
262144,coarse,0.001,0.015,38,True,0.0067963400000000005,1
262144,coarse,0.001,0.015,39,True,0.0067772250000000004,1
262144,coarse,0.001,0.0175,0,True,0.006766183,1
262144,coarse,0.001,0.0175,1,True,0.006773197000000001,1
262144,coarse,0.001,0.0175,2,True,0.006783616,1
262144,coarse,0.001,0.0175,3,True,0.006777535,1
262144,coarse,0.001,0.0175,4,True,0.006775391,1
262144,coarse,0.001,0.0175,5,True,0.006769700000000001,1
262144,coarse,0.001,0.0175,6,True,0.006783005000000001,1
262144,coarse,0.001,0.0175,7,True,0.006792272,1
262144,coarse,0.001,0.0175,8,True,0.006779218,1
262144,coarse,0.001,0.0175,9,True,0.006776403,1
262144,coarse,0.001,0.0175,10,True,0.006783275,1
262144,coarse,0.001,0.0175,11,True,0.006790459,1
262144,coarse,0.001,0.0175,12,True,0.006773638,1
262144,coarse,0.001,0.0175,13,True,0.006782123,1
262144,coarse,0.001,0.0175,14,True,0.0067716830000000006,1
262144,coarse,0.001,0.0175,15,True,0.0067898080000000005,1
262144,coarse,0.001,0.0175,16,True,0.006794537000000001,1
262144,coarse,0.001,0.0175,17,True,0.0067850490000000005,1
262144,coarse,0.001,0.0175,18,True,0.006773758,1
262144,coarse,0.001,0.0175,19,True,0.006767556,1
262144,coarse,0.001,0.0175,20,True,0.006796170000000001,1
262144,coarse,0.001,0.0175,21,True,0.0067878850000000004,1
262144,coarse,0.001,0.0175,22,True,0.0067881650000000005,1
262144,coarse,0.001,0.0175,23,True,0.006764640000000001,1
262144,coarse,0.001,0.0175,24,True,0.006784518000000001,1
262144,coarse,0.001,0.0175,25,True,0.0068262060000000005,1
262144,coarse,0.001,0.0175,26,True,0.006818261,1
262144,coarse,0.001,0.0175,27,True,0.006780520000000001,1
262144,coarse,0.001,0.0175,28,True,0.0067770140000000005,1
262144,coarse,0.001,0.0175,29,True,0.006795879,1
262144,coarse,0.001,0.0175,30,True,0.006786322000000001,1
262144,coarse,0.001,0.0175,31,True,0.006762898000000001,1
262144,coarse,0.001,0.0175,32,True,0.006766675000000001,1
262144,coarse,0.001,0.0175,33,True,0.006774850000000001,1
262144,coarse,0.001,0.0175,34,True,0.006936343,1
262144,coarse,0.001,0.0175,35,True,0.006881099000000001,1
262144,coarse,0.001,0.0175,36,True,0.006814103000000001,1
262144,coarse,0.001,0.0175,37,True,0.0068106370000000005,1
262144,coarse,0.001,0.0175,38,True,0.006802341000000001,1
262144,coarse,0.001,0.0175,39,True,0.006842147000000001,1
262144,coarse,0.001,0.02,0,True,0.006815617,1
262144,coarse,0.001,0.02,1,True,0.006794467,1
262144,coarse,0.001,0.02,2,True,0.006828420000000001,1
262144,coarse,0.001,0.02,3,True,0.006825836000000001,1
262144,coarse,0.001,0.02,4,True,0.006805838000000001,1
262144,coarse,0.001,0.02,5,True,0.0067976420000000004,1
262144,coarse,0.001,0.02,6,True,0.006787043,1
262144,coarse,0.001,0.02,7,True,0.006800639000000001,1
262144,coarse,0.001,0.02,8,True,0.006801761000000001,1
262144,coarse,0.001,0.02,9,True,0.006787003000000001,1
262144,coarse,0.001,0.02,10,True,0.006784979000000001,1
262144,coarse,0.001,0.02,11,True,0.006781031000000001,1
262144,coarse,0.001,0.02,12,True,0.006788766000000001,1
262144,coarse,0.001,0.02,13,True,0.0067835460000000005,1
262144,coarse,0.001,0.02,14,True,0.006954518000000001,1
262144,coarse,0.001,0.02,15,True,0.006784588,1
262144,coarse,0.001,0.02,16,True,0.006768668,1
262144,coarse,0.001,0.02,17,True,0.006791842,1
262144,coarse,0.001,0.02,18,True,0.006840744,1
262144,coarse,0.001,0.02,19,True,0.006771123,1
262144,coarse,0.001,0.02,20,True,0.006779017000000001,1
262144,coarse,0.001,0.02,21,True,0.006780902,1
262144,coarse,0.001,0.02,22,True,0.006830795,1
262144,coarse,0.001,0.02,23,True,0.006792233000000001,1
262144,coarse,0.001,0.02,24,True,0.006797152000000001,1
262144,coarse,0.001,0.02,25,True,0.006818232000000001,1
262144,coarse,0.001,0.02,26,True,0.006822049000000001,1
262144,coarse,0.001,0.02,27,True,0.0068013890000000006,1
262144,coarse,0.001,0.02,28,True,0.0067965610000000004,1
262144,coarse,0.001,0.02,29,True,0.006804475000000001,1
262144,coarse,0.001,0.02,30,True,0.006787574,1
262144,coarse,0.001,0.02,31,True,0.006826066000000001,1
262144,coarse,0.001,0.02,32,True,0.006808603000000001,1
262144,coarse,0.001,0.02,33,True,0.006802722000000001,1
262144,coarse,0.001,0.02,34,True,0.006791781,1
262144,coarse,0.001,0.02,35,True,0.006821267,1
262144,coarse,0.001,0.02,36,True,0.0068151850000000005,1
262144,coarse,0.001,0.02,37,True,0.006794416,1
262144,coarse,0.001,0.02,38,True,0.006777565,1
262144,coarse,0.001,0.02,39,True,0.006748731000000001,1
262144,simple,0.0025,0.0,0,True,2.4630000000002913e-06,6142
262144,simple,0.0025,0.0,1,True,2.5330000000003093e-06,6142
262144,simple,0.0025,0.0,2,True,3.5339999999999157e-06,6144
262144,simple,0.0025,0.0,3,True,2.1320000000001754e-06,6262
262144,simple,0.0025,0.0,4,True,2.592999999999953e-06,6144
262144,simple,0.0025,0.0,5,True,5.628000000000143e-06,6250
262144,simple,0.0025,0.0,6,True,2.2720000000002114e-06,6148
262144,simple,0.0025,0.0,7,True,2.212000000000134e-06,6201
262144,simple,0.0025,0.0,8,True,2.372000000000051e-06,6142
262144,simple,0.0025,0.0,9,True,2.2020000000001934e-06,6201
262144,simple,0.0025,0.0,10,True,2.2020000000001934e-06,6185
262144,simple,0.0025,0.0,11,True,2.2620000000002707e-06,6133
262144,simple,0.0025,0.0,12,True,2.2920000000000926e-06,6412
262144,simple,0.0025,0.0,13,True,2.212000000000134e-06,6212
262144,simple,0.0025,0.0,14,True,2.10199999999992e-06,6061
262144,simple,0.0025,0.0,15,True,2.35200000000017e-06,6189
262144,simple,0.0025,0.0,16,True,2.3219999999999144e-06,6271
262144,simple,0.0025,0.0,17,True,2.3620000000001105e-06,6081
262144,simple,0.0025,0.0,18,True,2.4020000000003067e-06,6228
262144,simple,0.0025,0.0,19,True,2.1920000000002528e-06,6092
262144,simple,0.0025,0.0,20,True,2.182000000000312e-06,6143
262144,simple,0.0025,0.0,21,True,2.2810000000002446e-06,6286
262144,simple,0.0025,0.0,22,True,2.1920000000002528e-06,6240
262144,simple,0.0025,0.0,23,True,2.4020000000003067e-06,6122
262144,simple,0.0025,0.0,24,True,2.112000000000294e-06,6054
262144,simple,0.0025,0.0,25,True,2.282000000000152e-06,6175
262144,simple,0.0025,0.0,26,True,2.1320000000001754e-06,6221
262144,simple,0.0025,0.0,27,True,3.2540000000002775e-06,5632
262144,simple,0.0025,0.0,28,True,2.241999999999956e-06,5789
262144,simple,0.0025,0.0,29,True,2.2620000000002707e-06,6059
262144,simple,0.0025,0.0,30,True,2.2519999999998964e-06,6390
262144,simple,0.0025,0.0,31,True,2.442000000000069e-06,5904
262144,simple,0.0025,0.0,32,True,2.2320000000000152e-06,6145
262144,simple,0.0025,0.0,33,True,2.3819999999999918e-06,6251
262144,simple,0.0025,0.0,34,True,2.3420000000002293e-06,6025
262144,simple,0.0025,0.0,35,True,3.2040000000001408e-06,6144
262144,simple,0.0025,0.0,36,True,2.4429999999999764e-06,6032
262144,simple,0.0025,0.0,37,True,2.212000000000134e-06,6128
262144,simple,0.0025,0.0,38,True,2.843000000000203e-06,5716
262144,simple,0.0025,0.0,39,True,2.2220000000000746e-06,6184
262144,fine,0.0025,0.001,0,True,0.0003375120000000003,3
262144,fine,0.0025,0.001,1,True,0.0003308,3
262144,fine,0.0025,0.001,2,True,0.00032371599999999993,3
262144,fine,0.0025,0.001,3,True,0.00033726100000000016,3
262144,fine,0.0025,0.001,4,True,0.00032963700000000025,3
262144,fine,0.0025,0.001,5,True,0.0003267220000000002,3
262144,fine,0.0025,0.001,6,True,0.00033109999999999997,3
262144,fine,0.0025,0.001,7,True,0.00032974799999999993,3
262144,fine,0.0025,0.001,8,True,0.000334165,3
262144,fine,0.0025,0.001,9,True,0.0003299980000000002,3
262144,fine,0.0025,0.001,10,True,0.0003112830000000003,3
262144,fine,0.0025,0.001,11,True,0.00032772400000000016,3
262144,fine,0.0025,0.001,12,True,0.0003251790000000001,3
262144,fine,0.0025,0.001,13,True,0.0003261410000000003,3
262144,fine,0.0025,0.001,14,True,0.00031836600000000005,3
262144,fine,0.0025,0.001,15,True,0.0003177150000000001,3
262144,fine,0.0025,0.001,16,True,0.00032147200000000016,3
262144,fine,0.0025,0.001,17,True,0.00032805399999999993,3
262144,fine,0.0025,0.001,18,True,0.0003306590000000001,3
262144,fine,0.0025,0.001,19,True,0.00033485700000000004,3
262144,fine,0.0025,0.001,20,True,0.000318516,3
262144,fine,0.0025,0.001,21,True,0.00033016800000000004,3
262144,fine,0.0025,0.001,22,True,0.00033921600000000026,3
262144,fine,0.0025,0.001,23,True,0.00032983800000000027,3
262144,fine,0.0025,0.001,24,True,0.00032715200000000026,3
262144,fine,0.0025,0.001,25,True,0.000325138,3
262144,fine,0.0025,0.001,26,True,0.00035937300000000007,3
262144,fine,0.0025,0.001,27,True,0.00033098000000000025,3
262144,fine,0.0025,0.001,28,True,0.0003257900000000003,3
262144,fine,0.0025,0.001,29,True,0.00032448700000000004,3
262144,fine,0.0025,0.001,30,True,0.0003277330000000002,3
262144,fine,0.0025,0.001,31,True,0.00033208100000000013,3
262144,fine,0.0025,0.001,32,True,0.0003233950000000002,3
262144,fine,0.0025,0.001,33,True,0.000327623,3
262144,fine,0.0025,0.001,34,True,0.0003332140000000001,3
262144,fine,0.0025,0.001,35,True,0.000345527,3
262144,fine,0.0025,0.001,36,True,0.00034079800000000023,3
262144,fine,0.0025,0.001,37,True,0.0003340350000000003,3
262144,fine,0.0025,0.001,38,True,0.0003319620000000003,3
262144,fine,0.0025,0.001,39,True,0.00033378500000000007,3
262144,fine,0.0025,0.0025,0,True,2.422000000000188e-06,2
262144,fine,0.0025,0.0025,1,True,3.104000000000301e-06,2
262144,fine,0.0025,0.0025,2,True,2.282000000000152e-06,2
262144,fine,0.0025,0.0025,3,True,3.013999999999968e-06,2
262144,fine,0.0025,0.0025,4,True,2.372000000000051e-06,2
262144,fine,0.0025,0.0025,5,True,3.895000000000287e-06,2
262144,fine,0.0025,0.0025,6,True,2.4630000000002913e-06,2
262144,fine,0.0025,0.0025,7,True,2.662999999999971e-06,2
262144,fine,0.0025,0.0025,8,True,3.965000000000305e-06,2
262144,fine,0.0025,0.0025,9,True,2.4130000000001546e-06,2
262144,fine,0.0025,0.0025,10,True,2.302000000000033e-06,2
262144,fine,0.0025,0.0025,11,True,2.35200000000017e-06,2
262144,fine,0.0025,0.0025,12,True,2.652000000000123e-06,2
262144,fine,0.0025,0.0025,13,True,2.3430000000001366e-06,2
262144,fine,0.0025,0.0025,14,True,2.5920000000000457e-06,2
262144,fine,0.0025,0.0025,15,True,2.302000000000033e-06,2
262144,fine,0.0025,0.0025,16,True,2.442000000000069e-06,2
262144,fine,0.0025,0.0025,17,True,2.3620000000001105e-06,2
262144,fine,0.0025,0.0025,18,True,2.4820000000002652e-06,2
262144,fine,0.0025,0.0025,19,True,4.295999999999987e-06,2
262144,fine,0.0025,0.0025,20,True,2.512000000000087e-06,2
262144,fine,0.0025,0.0025,21,True,2.493000000000113e-06,2
262144,fine,0.0025,0.0025,22,True,2.4619999999999503e-06,2
262144,fine,0.0025,0.0025,23,True,2.333000000000196e-06,2
262144,fine,0.0025,0.0025,24,True,2.4320000000001285e-06,2
262144,fine,0.0025,0.0025,25,True,2.9030000000002804e-06,2
262144,fine,0.0025,0.0025,26,True,2.3420000000002293e-06,2
262144,fine,0.0025,0.0025,27,True,2.302000000000033e-06,2
262144,fine,0.0025,0.0025,28,True,2.5129999999999944e-06,2
262144,fine,0.0025,0.0025,29,True,2.4120000000002473e-06,2
262144,fine,0.0025,0.0025,30,True,2.503000000000054e-06,2
262144,fine,0.0025,0.0025,31,True,2.873000000000025e-06,2
262144,fine,0.0025,0.0025,32,True,2.282000000000152e-06,2
262144,fine,0.0025,0.0025,33,True,2.2519999999998964e-06,2
262144,fine,0.0025,0.0025,34,True,2.2519999999998964e-06,2
262144,fine,0.0025,0.0025,35,True,2.2720000000002114e-06,2
262144,fine,0.0025,0.0025,36,True,2.3819999999999918e-06,2
262144,fine,0.0025,0.0025,37,True,2.3620000000001105e-06,2
262144,fine,0.0025,0.0025,38,True,2.35200000000017e-06,2
262144,fine,0.0025,0.0025,39,True,2.492000000000206e-06,2
262144,fine,0.0025,0.005,0,True,0.002500908,2
262144,fine,0.0025,0.005,1,True,0.002500867,2
262144,fine,0.0025,0.005,2,True,0.0025008870000000007,2
262144,fine,0.0025,0.005,3,True,0.002500837,2
262144,fine,0.0025,0.005,4,True,0.002500837,2
262144,fine,0.0025,0.005,5,True,0.002500847,2
262144,fine,0.0025,0.005,6,True,0.0025009570000000003,2
262144,fine,0.0025,0.005,7,True,0.002500847,2
262144,fine,0.0025,0.005,8,True,0.0025008170000000002,2
262144,fine,0.0025,0.005,9,True,0.002500877,2
262144,fine,0.0025,0.005,10,True,0.002500997,2
262144,fine,0.0025,0.005,11,True,0.0025009270000000004,2
262144,fine,0.0025,0.005,12,True,0.0025008170000000002,2
262144,fine,0.0025,0.005,13,True,0.0025008280000000005,2
262144,fine,0.0025,0.005,14,True,0.0025008170000000002,2
262144,fine,0.0025,0.005,15,True,0.0025008970000000006,2
262144,fine,0.0025,0.005,16,True,0.002500928,2
262144,fine,0.0025,0.005,17,True,0.0025009370000000004,2
262144,fine,0.0025,0.005,18,True,0.0025009370000000004,2
262144,fine,0.0025,0.005,19,True,0.002500867,2
262144,fine,0.0025,0.005,20,True,0.002501038,2
262144,fine,0.0025,0.005,21,True,0.002500837,2
262144,fine,0.0025,0.005,22,True,0.002500877,2
262144,fine,0.0025,0.005,23,True,0.002500837,2
262144,fine,0.0025,0.005,24,True,0.0025008580000000003,2
262144,fine,0.0025,0.005,25,True,0.0025008480000000004,2
262144,fine,0.0025,0.005,26,True,0.0025014280000000004,2
262144,fine,0.0025,0.005,27,True,0.0025009680000000005,2
262144,fine,0.0025,0.005,28,True,0.002500827,2
262144,fine,0.0025,0.005,29,True,0.002500908,2
262144,fine,0.0025,0.005,30,True,0.002500837,2
262144,fine,0.0025,0.005,31,True,0.0025009570000000003,2
262144,fine,0.0025,0.005,32,True,0.0025008870000000007,2
262144,fine,0.0025,0.005,33,True,0.002500847,2
262144,fine,0.0025,0.005,34,True,0.002500867,2
262144,fine,0.0025,0.005,35,True,0.002500847,2
262144,fine,0.0025,0.005,36,True,0.0025007970000000003,2
262144,fine,0.0025,0.005,37,True,0.002500977,2
262144,fine,0.0025,0.005,38,True,0.002500837,2
262144,fine,0.0025,0.005,39,True,0.0025009780000000005,2
262144,fine,0.0025,0.0075,0,True,0.005000965,2
262144,fine,0.0025,0.0075,1,True,0.005000835,2
262144,fine,0.0025,0.0075,2,True,0.005001937,2
262144,fine,0.0025,0.0075,3,True,0.0050008150000000005,2
262144,fine,0.0025,0.0075,4,True,0.005001356,2
262144,fine,0.0025,0.0075,5,True,0.005000865,2
262144,fine,0.0025,0.0075,6,True,0.005001206000000001,2
262144,fine,0.0025,0.0075,7,True,0.005007388,2
262144,fine,0.0025,0.0075,8,True,0.005005804000000001,2
262144,fine,0.0025,0.0075,9,True,0.005000875,2
262144,fine,0.0025,0.0075,10,True,0.005000915,2
262144,fine,0.0025,0.0075,11,True,0.005000835,2
262144,fine,0.0025,0.0075,12,True,0.005006326,2
262144,fine,0.0025,0.0075,13,True,0.005000955,2
262144,fine,0.0025,0.0075,14,True,0.005000935,2
262144,fine,0.0025,0.0075,15,True,0.005000845,2
262144,fine,0.0025,0.0075,16,True,0.005000975000000001,2
262144,fine,0.0025,0.0075,17,True,0.005000955,2
262144,fine,0.0025,0.0075,18,True,0.005000976000000001,2
262144,fine,0.0025,0.0075,19,True,0.005000876,2
262144,fine,0.0025,0.0075,20,True,0.005000915,2
262144,fine,0.0025,0.0075,21,True,0.005001666,2
262144,fine,0.0025,0.0075,22,True,0.005007358,2
262144,fine,0.0025,0.0075,23,True,0.005007197,2
262144,fine,0.0025,0.0075,24,True,0.005001426,2
262144,fine,0.0025,0.0075,25,True,0.005000875,2
262144,fine,0.0025,0.0075,26,True,0.005004692,2
262144,fine,0.0025,0.0075,27,True,0.005000996000000001,2
262144,fine,0.0025,0.0075,28,True,0.005000905,2
262144,fine,0.0025,0.0075,29,True,0.005001065000000001,2
262144,fine,0.0025,0.0075,30,True,0.0050013060000000005,2
262144,fine,0.0025,0.0075,31,True,0.005000845,2
262144,fine,0.0025,0.0075,32,True,0.005000905,2
262144,fine,0.0025,0.0075,33,True,0.005000945,2
262144,fine,0.0025,0.0075,34,True,0.005000855,2
262144,fine,0.0025,0.0075,35,True,0.005000996000000001,2
262144,fine,0.0025,0.0075,36,True,0.005001206000000001,2
262144,fine,0.0025,0.0075,37,True,0.005000985000000001,2
262144,fine,0.0025,0.0075,38,True,0.005001346,2
262144,fine,0.0025,0.0075,39,True,0.005001045000000001,2
262144,fine,0.0025,0.01,0,True,0.007956579,2
262144,fine,0.0025,0.01,1,True,0.007501644,2
262144,fine,0.0025,0.01,2,True,0.007503679000000001,2
262144,fine,0.0025,0.01,3,True,0.007970255,2
262144,fine,0.0025,0.01,4,True,0.007969814,2
262144,fine,0.0025,0.01,5,True,0.007959955,2
262144,fine,0.0025,0.01,6,True,0.007970144,2
262144,fine,0.0025,0.01,7,True,0.007593486,2
262144,fine,0.0025,0.01,8,True,0.007536309,2
262144,fine,0.0025,0.01,9,True,0.00797302,2
262144,fine,0.0025,0.01,10,True,0.007948645,2
262144,fine,0.0025,0.01,11,True,0.007521461,2
262144,fine,0.0025,0.01,12,True,0.007969152,2
262144,fine,0.0025,0.01,13,True,0.007501163999999999,2
262144,fine,0.0025,0.01,14,True,0.007959255,2
262144,fine,0.0025,0.01,15,True,0.007962841,2
262144,fine,0.0025,0.01,16,True,0.007501113,2
