size,impl,interval,rep,elapsed,checks
65536,simple-gil,0.0,21,0.001796967,43691
65536,simple-gil,0.0,22,0.0017875480000000001,43691
65536,simple-gil,0.0,23,0.001810341,43691
65536,simple-gil,0.0,24,0.0017881300000000002,43691
65536,simple-gil,0.0,25,0.0017961840000000001,43691
65536,simple-gil,0.0,26,0.0018250290000000001,43691
65536,simple-gil,0.0,27,0.00182533,43691
65536,simple-gil,0.0,28,0.0017979180000000001,43691
65536,simple-gil,0.0,29,0.0017890710000000002,43691
65536,simple-gil,0.0,30,0.0017902730000000002,43691
65536,simple-gil,0.0,31,0.001805933,43691
65536,simple-gil,0.0,32,0.0017877390000000002,43691
65536,simple-gil,0.0,33,0.0017988490000000002,43691
65536,simple-gil,0.0,34,0.0018329940000000001,43691
65536,simple-gil,0.0,35,0.001803258,43691
65536,simple-gil,0.0,36,0.0017980580000000002,43691
65536,simple-gil,0.0,37,0.0017902730000000002,43691
65536,simple-gil,0.0,38,0.0017913150000000001,43691
65536,simple-gil,0.0,39,0.001777811,43691
65536,simple-gil,0.0,40,0.001780415,43691
65536,simple-nogil,0.0,1,0.005591055,43691
65536,simple-nogil,0.0,2,0.005569054,43691
65536,simple-nogil,0.0,3,0.005471199,43691
65536,simple-nogil,0.0,4,0.005754422,43691
65536,simple-nogil,0.0,5,0.0056526810000000005,43691
65536,simple-nogil,0.0,6,0.005514551,43691
65536,simple-nogil,0.0,7,0.00552428,43691
65536,simple-nogil,0.0,8,0.005529659,43691
65536,simple-nogil,0.0,9,0.005838089,43691
65536,simple-nogil,0.0,10,0.005694950000000001,43691
65536,simple-nogil,0.0,11,0.005518619000000001,43691
65536,simple-nogil,0.0,12,0.0055676910000000005,43691
65536,simple-nogil,0.0,13,0.005574604,43691
65536,simple-nogil,0.0,14,0.0056948300000000006,43691
65536,simple-nogil,0.0,15,0.00572135,43691
65536,simple-nogil,0.0,16,0.005615931,43691
65536,simple-nogil,0.0,17,0.005549216,43691
65536,simple-nogil,0.0,18,0.005580846,43691
65536,simple-nogil,0.0,19,0.005618266,43691
65536,simple-nogil,0.0,20,0.0055716690000000004,43691
65536,simple-nogil,0.0,21,0.0055614390000000005,43691
65536,simple-nogil,0.0,22,0.00547126,43691
65536,simple-nogil,0.0,23,0.005555417,43691
65536,simple-nogil,0.0,24,0.005532184000000001,43691
65536,simple-nogil,0.0,25,0.0054584460000000005,43691
65536,simple-nogil,0.0,26,0.005554146,43691
65536,simple-nogil,0.0,27,0.005507468000000001,43691
65536,simple-nogil,0.0,28,0.005663731,43691
65536,simple-nogil,0.0,29,0.005729835,43691
65536,simple-nogil,0.0,30,0.005657290000000001,43691
65536,simple-nogil,0.0,31,0.005468985,43691
65536,simple-nogil,0.0,32,0.0055745230000000005,43691
65536,simple-nogil,0.0,33,0.005554636,43691
65536,simple-nogil,0.0,34,0.005545109,43691
65536,simple-nogil,0.0,35,0.005814795,43691
65536,simple-nogil,0.0,36,0.005673139000000001,43691
65536,simple-nogil,0.0,37,0.005718063000000001,43691
65536,simple-nogil,0.0,38,0.0057010210000000006,43691
65536,simple-nogil,0.0,39,0.00558826,43691
65536,simple-nogil,0.0,40,0.005751406000000001,43691
65536,fine-gil,0.001,1,0.002444102,2
65536,fine-gil,0.001,2,0.0023916040000000003,2
65536,fine-gil,0.001,3,0.0024388120000000003,2
65536,fine-gil,0.001,4,0.002477004,2
65536,fine-gil,0.001,5,0.002460283,2
65536,fine-gil,0.001,6,0.0024712830000000003,2
65536,fine-gil,0.001,7,0.002454541,2
65536,fine-gil,0.001,8,0.002407723,2
65536,fine-gil,0.001,9,0.0024029850000000003,2
65536,fine-gil,0.001,10,0.002445895,2
65536,fine-gil,0.001,11,0.00244312,2
65536,fine-gil,0.001,12,0.002464431,2
65536,fine-gil,0.001,13,0.002457738,2
65536,fine-gil,0.001,14,0.002425617,2
65536,fine-gil,0.001,15,0.002421339,2
65536,fine-gil,0.001,16,0.002423223,2
65536,fine-gil,0.001,17,0.0024182130000000002,2
65536,fine-gil,0.001,18,0.0024932350000000003,2
65536,fine-gil,0.001,19,0.002451065,2
65536,fine-gil,0.001,20,0.00243764,2
65536,fine-gil,0.001,21,0.002436638,2
65536,fine-gil,0.001,22,0.002462226,2
65536,fine-gil,0.001,23,0.0024479000000000002,2
65536,fine-gil,0.001,24,0.0024828750000000003,2
65536,fine-gil,0.001,25,0.002473196,2
65536,fine-gil,0.001,26,0.002419085,2
65536,fine-gil,0.001,27,0.002449241,2
65536,fine-gil,0.001,28,0.002456966,2
65536,fine-gil,0.001,29,0.00243239,2
65536,fine-gil,0.001,30,0.002476293,2
65536,fine-gil,0.001,31,0.0024543110000000003,2
65536,fine-gil,0.001,32,0.002412983,2
65536,fine-gil,0.001,33,0.002417232,2
65536,fine-gil,0.001,34,0.002467677,2
65536,fine-gil,0.001,35,0.002454632,2
65536,fine-gil,0.001,36,0.002481823,2
65536,fine-gil,0.001,37,0.0024365380000000002,2
65536,fine-gil,0.001,38,0.0024210290000000003,2
65536,fine-gil,0.001,39,0.0024142060000000003,2
65536,fine-gil,0.001,40,0.0024476180000000004,2
65536,fine-gil,0.002,1,0.0024150770000000003,1
65536,fine-gil,0.002,2,0.002472335,1
65536,fine-gil,0.002,3,0.002452648,1
65536,fine-gil,0.002,4,0.0024107200000000003,1
65536,fine-gil,0.002,5,0.0024165600000000003,1
65536,fine-gil,0.002,6,0.002437059,1
65536,fine-gil,0.002,7,0.0024310480000000003,1
65536,fine-gil,0.002,8,0.002454201,1
65536,fine-gil,0.002,9,0.00245947,1
65536,fine-gil,0.002,10,0.002425698,1
65536,fine-gil,0.002,11,0.0024241550000000003,1
65536,fine-gil,0.002,12,0.002451496,1
65536,fine-gil,0.002,13,0.0024327010000000002,1
65536,fine-gil,0.002,14,0.002475572,1
65536,fine-gil,0.002,15,0.002445114,1
65536,fine-gil,0.002,16,0.0024208790000000003,1
65536,fine-gil,0.002,17,0.002418354,1
65536,fine-gil,0.002,18,0.002434013,1
65536,fine-gil,0.002,19,0.0024215300000000003,1
65536,fine-gil,0.002,20,0.0024639690000000003,1
65536,fine-gil,0.002,21,0.002459731,1
65536,fine-gil,0.002,22,0.002420939,1
65536,fine-gil,0.002,23,0.002417362,1
65536,fine-gil,0.002,24,0.002436878,1
65536,fine-gil,0.002,25,0.002438361,1
65536,fine-gil,0.002,26,0.002444593,1
65536,fine-gil,0.002,27,0.0024818730000000003,1
65536,fine-gil,0.002,28,0.002434444,1
65536,fine-gil,0.002,29,0.0024238140000000003,1
65536,fine-gil,0.002,30,0.002436718,1
65536,fine-gil,0.002,31,0.00262903,1
65536,fine-gil,0.002,32,0.002476162,1
65536,fine-gil,0.002,33,0.00244814,1
65536,fine-gil,0.002,34,0.002417062,1
65536,fine-gil,0.002,35,0.002430556,1
65536,fine-gil,0.002,36,0.0024563550000000003,1
65536,fine-gil,0.002,37,0.002430095,1
65536,fine-gil,0.002,38,0.002451275,1
65536,fine-gil,0.002,39,0.00246392,1
65536,fine-gil,0.002,40,0.002410499,1
65536,fine-gil,0.005,1,0.0024221810000000002,0
65536,fine-gil,0.005,2,0.002421289,0
65536,fine-gil,0.005,3,0.002446166,0
65536,fine-gil,0.005,4,0.002474289,0
65536,fine-gil,0.005,5,0.002474019,0
65536,fine-gil,0.005,6,0.0024186240000000003,0
65536,fine-gil,0.005,7,0.002413815,0
65536,fine-gil,0.005,8,0.0024396440000000004,0
65536,fine-gil,0.005,9,0.0024646710000000003,0
65536,fine-gil,0.005,10,0.0024567260000000002,0
65536,fine-gil,0.005,11,0.0024605430000000004,0
65536,fine-gil,0.005,12,0.002435786,0
65536,fine-gil,0.005,13,0.00243195,0
65536,fine-gil,0.005,14,0.0027461900000000003,0
65536,fine-gil,0.005,15,0.002442529,0
65536,fine-gil,0.005,16,0.002473437,0
65536,fine-gil,0.005,17,0.002468568,0
65536,fine-gil,0.005,18,0.0024284130000000004,0
65536,fine-gil,0.005,19,0.002446567,0
65536,fine-gil,0.005,20,0.002470171,0
65536,fine-gil,0.005,21,0.002466494,0
65536,fine-gil,0.005,22,0.002482995,0
65536,fine-gil,0.005,23,0.0024933240000000003,0
65536,fine-gil,0.005,24,0.002438632,0
65536,fine-gil,0.005,25,0.002424856,0
65536,fine-gil,0.005,26,0.002445374,0
65536,fine-gil,0.005,27,0.002468749,0
65536,fine-gil,0.005,28,0.002474328,0
65536,fine-gil,0.005,29,0.002456466,0
65536,fine-gil,0.005,30,0.002442899,0
65536,fine-gil,0.005,31,0.002419697,0
65536,fine-gil,0.005,32,0.0024370290000000003,0
65536,fine-gil,0.005,33,0.002463789,0
65536,fine-gil,0.005,34,0.0024588,0
65536,fine-gil,0.005,35,0.0024453640000000002,0
65536,fine-gil,0.005,36,0.002423684,0
65536,fine-gil,0.005,37,0.002446106,0
65536,fine-gil,0.005,38,0.00246441,0
65536,fine-gil,0.005,39,0.002454922,0
65536,fine-gil,0.005,40,0.002465553,0
65536,fine-gil,0.01,1,0.002467406,0
65536,fine-gil,0.01,2,0.002431098,0
65536,fine-gil,0.01,3,0.0024212490000000003,0
65536,fine-gil,0.01,4,0.0024352550000000003,0
65536,fine-gil,0.01,5,0.002461635,0
65536,fine-gil,0.01,6,0.0024763930000000003,0
65536,fine-gil,0.01,7,0.002440715,0
65536,fine-gil,0.01,8,0.0024159800000000003,0
65536,fine-gil,0.01,9,0.002416581,0
65536,fine-gil,0.01,10,0.002471053,0
65536,fine-gil,0.01,11,0.0024635380000000004,0
65536,fine-gil,0.01,12,0.002445936,0
65536,fine-gil,0.01,13,0.002448811,0
65536,fine-gil,0.01,14,0.00242721,0
65536,fine-gil,0.01,15,0.0024226010000000004,0
65536,fine-gil,0.01,16,0.002438151,0
65536,fine-gil,0.01,17,0.0024581990000000003,0
65536,fine-gil,0.01,18,0.0024665340000000003,0
65536,fine-gil,0.01,19,0.002439543,0
65536,fine-gil,0.01,20,0.002429525,0
65536,fine-gil,0.01,21,0.002432079,0
65536,fine-gil,0.01,22,0.002429394,0
65536,fine-gil,0.01,23,0.0024645,0
65536,fine-gil,0.01,24,0.002452277,0
65536,fine-gil,0.01,25,0.00244291,0
65536,fine-gil,0.01,26,0.002427892,0
65536,fine-gil,0.01,27,0.002436698,0
65536,fine-gil,0.01,28,0.0024409460000000003,0
65536,fine-gil,0.01,29,0.002473086,0
65536,fine-gil,0.01,30,0.0024426300000000003,0
65536,fine-gil,0.01,31,0.0024596310000000003,0
65536,fine-gil,0.01,32,0.002430677,0
65536,fine-gil,0.01,33,0.002416751,0
65536,fine-gil,0.01,34,0.00244801,0
65536,fine-gil,0.01,35,0.002486121,0
65536,fine-gil,0.01,36,0.002469821,0
65536,fine-gil,0.01,37,0.0024555640000000004,0
65536,fine-gil,0.01,38,0.002422342,0
65536,fine-gil,0.01,39,0.002417502,0
65536,fine-gil,0.01,40,0.002436548,0
65536,fine-nogil,0.001,1,0.0024870530000000004,2
65536,fine-nogil,0.001,2,0.002465943,2
65536,fine-nogil,0.001,3,0.002489387,2
65536,fine-nogil,0.001,4,0.0024400750000000003,2
65536,fine-nogil,0.001,5,0.002444613,2
65536,fine-nogil,0.001,6,0.002442239,2
65536,fine-nogil,0.001,7,0.002491952,2
65536,fine-nogil,0.001,8,0.002439423,2
65536,fine-nogil,0.001,9,0.002471554,2
65536,fine-nogil,0.001,10,0.002427321,2
65536,fine-nogil,0.001,11,0.0024465570000000002,2
65536,fine-nogil,0.001,12,0.002440836,2
65536,fine-nogil,0.001,13,0.002498815,2
65536,fine-nogil,0.001,14,0.002472545,2
65536,fine-nogil,0.001,15,0.002451356,2
65536,fine-nogil,0.001,16,0.00240567,2
65536,fine-nogil,0.001,17,0.002393497,2
65536,fine-nogil,0.001,18,0.002401121,2
65536,fine-nogil,0.001,19,0.002452788,2
65536,fine-nogil,0.001,20,0.002414456,2
65536,fine-nogil,0.001,21,0.002438121,2
65536,fine-nogil,0.001,22,0.0024307670000000003,2
65536,fine-nogil,0.001,23,0.002400971,2
65536,fine-nogil,0.001,24,0.002416039,2
65536,fine-nogil,0.001,25,0.002463238,2
65536,fine-nogil,0.001,26,0.002444533,2
65536,fine-nogil,0.001,27,0.0024612040000000003,2
65536,fine-nogil,0.001,28,0.0024043880000000004,2
65536,fine-nogil,0.001,29,0.002413896,2
65536,fine-nogil,0.001,30,0.002415238,2
65536,fine-nogil,0.001,31,0.002451747,2
65536,fine-nogil,0.001,32,0.0024324900000000003,2
65536,fine-nogil,0.001,33,0.002447739,2
65536,fine-nogil,0.001,34,0.0024107290000000003,2
65536,fine-nogil,0.001,35,0.002412102,2
65536,fine-nogil,0.001,36,0.002415308,2
65536,fine-nogil,0.001,37,0.0024614040000000004,2
65536,fine-nogil,0.001,38,0.002413265,2
65536,fine-nogil,0.001,39,0.0024571470000000002,2
65536,fine-nogil,0.001,40,0.0024206180000000002,2
65536,fine-nogil,0.002,1,0.00242193,1
65536,fine-nogil,0.002,2,0.002435285,1
65536,fine-nogil,0.002,3,0.002487464,1
65536,fine-nogil,0.002,4,0.002439143,1
65536,fine-nogil,0.002,5,0.002475942,1
65536,fine-nogil,0.002,6,0.002425497,1
65536,fine-nogil,0.002,7,0.002426269,1
65536,fine-nogil,0.002,8,0.002422552,1
65536,fine-nogil,0.002,9,0.0030337000000000003,1
65536,fine-nogil,0.002,10,0.0024405060000000003,1
65536,fine-nogil,0.002,11,0.002441107,1
65536,fine-nogil,0.002,12,0.0023933260000000003,1
65536,fine-nogil,0.002,13,0.002404167,1
65536,fine-nogil,0.002,14,0.002395812,1
65536,fine-nogil,0.002,15,0.002467055,1
65536,fine-nogil,0.002,16,0.002413845,1
65536,fine-nogil,0.002,17,0.0024682370000000003,1
65536,fine-nogil,0.002,18,0.002397675,1
65536,fine-nogil,0.002,19,0.0023938170000000003,1
65536,fine-nogil,0.002,20,0.00240048,1
65536,fine-nogil,0.002,21,0.0024699310000000003,1
65536,fine-nogil,0.002,22,0.002434645,1
65536,fine-nogil,0.002,23,0.002466765,1
65536,fine-nogil,0.002,24,0.0024081750000000002,1
65536,fine-nogil,0.002,25,0.002396693,1
65536,fine-nogil,0.002,26,0.002392866,1
65536,fine-nogil,0.002,27,0.002577132,1
65536,fine-nogil,0.002,28,0.002429174,1
65536,fine-nogil,0.002,29,0.00246946,1
65536,fine-nogil,0.002,30,0.0024027840000000003,1
65536,fine-nogil,0.002,31,0.002397886,1
65536,fine-nogil,0.002,32,0.0024071130000000002,1
65536,fine-nogil,0.002,33,0.0024572870000000003,1
65536,fine-nogil,0.002,34,0.002422912,1
65536,fine-nogil,0.002,35,0.0024809420000000003,1
65536,fine-nogil,0.002,36,0.0024011310000000004,1
65536,fine-nogil,0.002,37,0.00240082,1
65536,fine-nogil,0.002,38,0.0024005610000000003,1
65536,fine-nogil,0.002,39,0.002467356,1
65536,fine-nogil,0.002,40,0.00241609,1
65536,fine-nogil,0.005,1,0.0024557140000000003,0
65536,fine-nogil,0.005,2,0.00242157,0
65536,fine-nogil,0.005,3,0.0024139450000000002,0
65536,fine-nogil,0.005,4,0.002412983,0
65536,fine-nogil,0.005,5,0.0028906110000000004,0
65536,fine-nogil,0.005,6,0.002592371,0
65536,fine-nogil,0.005,7,0.002462988,0
65536,fine-nogil,0.005,8,0.0026570720000000003,0
65536,fine-nogil,0.005,9,0.0024373790000000004,0
65536,fine-nogil,0.005,10,0.002420829,0
65536,fine-nogil,0.005,11,0.002504525,0
65536,fine-nogil,0.005,12,0.002470462,0
65536,fine-nogil,0.005,13,0.002475451,0
65536,fine-nogil,0.005,14,0.002435076,0
65536,fine-nogil,0.005,15,0.002415809,0
65536,fine-nogil,0.005,16,0.002412332,0
65536,fine-nogil,0.005,17,0.0024761320000000002,0
65536,fine-nogil,0.005,18,0.0024838670000000003,0
65536,fine-nogil,0.005,19,0.002454672,0
65536,fine-nogil,0.005,20,0.002429395,0
65536,fine-nogil,0.005,21,0.0024270710000000003,0
65536,fine-nogil,0.005,22,0.002424957,0
65536,fine-nogil,0.005,23,0.0025008490000000003,0
65536,fine-nogil,0.005,24,0.002477565,0
65536,fine-nogil,0.005,25,0.002458039,0
65536,fine-nogil,0.005,26,0.0024255780000000003,0
65536,fine-nogil,0.005,27,0.00243206,0
65536,fine-nogil,0.005,28,0.0024631880000000003,0
65536,fine-nogil,0.005,29,0.0027601260000000003,0
65536,fine-nogil,0.005,30,0.002577263,0
65536,fine-nogil,0.005,31,0.0024602020000000003,0
65536,fine-nogil,0.005,32,0.002430226,0
65536,fine-nogil,0.005,33,0.002427691,0
65536,fine-nogil,0.005,34,0.002443672,0
65536,fine-nogil,0.005,35,0.002480551,0
65536,fine-nogil,0.005,36,0.002454141,0
65536,fine-nogil,0.005,37,0.002448801,0
65536,fine-nogil,0.005,38,0.002430667,0
65536,fine-nogil,0.005,39,0.0024361670000000004,0
65536,fine-nogil,0.005,40,0.002445975,0
65536,fine-nogil,0.01,1,0.00247487,0
65536,fine-nogil,0.01,2,0.0024870530000000004,0
65536,fine-nogil,0.01,3,0.002478296,0
65536,fine-nogil,0.01,4,0.0024517460000000003,0
65536,fine-nogil,0.01,5,0.002428703,0
65536,fine-nogil,0.01,6,0.00243282,0
65536,fine-nogil,0.01,7,0.00247997,0
65536,fine-nogil,0.01,8,0.002467085,0
65536,fine-nogil,0.01,9,0.002463989,0
65536,fine-nogil,0.01,10,0.0024252360000000003,0
65536,fine-nogil,0.01,11,0.0024251570000000003,0
65536,fine-nogil,0.01,12,0.002441557,0
65536,fine-nogil,0.01,13,0.0024661130000000002,0
65536,fine-nogil,0.01,14,0.002484248,0
65536,fine-nogil,0.01,15,0.0024750310000000004,0
65536,fine-nogil,0.01,16,0.00243785,0
65536,fine-nogil,0.01,17,0.002429094,0
65536,fine-nogil,0.01,18,0.002428412,0
65536,fine-nogil,0.01,19,0.002479349,0
65536,fine-nogil,0.01,20,0.002447438,0
65536,fine-nogil,0.01,21,0.0024707820000000004,0
65536,fine-nogil,0.01,22,0.002428543,0
65536,fine-nogil,0.01,23,0.0024306970000000003,0
65536,fine-nogil,0.01,24,0.002424986,0
65536,fine-nogil,0.01,25,0.00248006,0
65536,fine-nogil,0.01,26,0.002463198,0
65536,fine-nogil,0.01,27,0.0024569260000000003,0
65536,fine-nogil,0.01,28,0.002434233,0
65536,fine-nogil,0.01,29,0.002433031,0
65536,fine-nogil,0.01,30,0.002438141,0
65536,fine-nogil,0.01,31,0.002481722,0
65536,fine-nogil,0.01,32,0.0024535200000000003,0
65536,fine-nogil,0.01,33,0.002470322,0
65536,fine-nogil,0.01,34,0.0024390130000000003,0
65536,fine-nogil,0.01,35,0.002447018,0
65536,fine-nogil,0.01,36,0.00242732,0
65536,fine-nogil,0.01,37,0.002486892,0
65536,fine-nogil,0.01,38,0.002462737,0
65536,fine-nogil,0.01,39,0.002462286,0
65536,fine-nogil,0.01,40,0.0024231920000000002,0
65536,coarse-gil,0.001,1,0.0017387070000000001,2
65536,coarse-gil,0.001,2,0.0017527130000000001,3
65536,coarse-gil,0.001,3,0.0017734430000000002,3
65536,coarse-gil,0.001,4,0.0017762470000000001,3
65536,coarse-gil,0.001,5,0.0017619600000000001,2
65536,coarse-gil,0.001,6,0.0017708070000000001,2
65536,coarse-gil,0.001,7,0.00176165,2
65536,coarse-gil,0.001,8,0.0017605070000000001,2
65536,coarse-gil,0.001,9,0.0017611690000000001,2
65536,coarse-gil,0.001,10,0.001747464,2
65536,coarse-gil,0.001,11,0.0017616200000000002,2
65536,coarse-gil,0.001,12,0.001776407,2
65536,coarse-gil,0.001,13,0.001750339,3
65536,coarse-gil,0.001,14,0.00178855,3
65536,coarse-gil,0.001,15,0.0017555090000000001,3
65536,coarse-gil,0.001,16,0.001753905,2
65536,coarse-gil,0.001,17,0.0017533540000000002,2
65536,coarse-gil,0.001,18,0.001760908,2
65536,coarse-gil,0.001,19,0.0017616300000000001,2
65536,coarse-gil,0.001,20,0.00178822,2
65536,coarse-gil,0.001,21,0.0017450290000000002,2
65536,coarse-gil,0.001,22,0.001773852,2
65536,coarse-gil,0.001,23,0.001753945,2
65536,coarse-gil,0.001,24,0.001749728,3
65536,coarse-gil,0.001,25,0.001749597,3
65536,coarse-gil,0.001,26,0.0017511500000000001,3
65536,coarse-gil,0.001,27,0.0017695550000000001,3
65536,coarse-gil,0.001,28,0.001772831,2
65536,coarse-gil,0.001,29,0.0017604970000000002,2
65536,coarse-gil,0.001,30,0.0017736230000000002,2
65536,coarse-gil,0.001,31,0.0017481340000000001,2
65536,coarse-gil,0.001,32,0.0017505090000000001,2
65536,coarse-gil,0.001,33,0.0017488050000000002,2
65536,coarse-gil,0.001,34,0.0017561800000000002,2
65536,coarse-gil,0.001,35,0.001765347,2
65536,coarse-gil,0.001,36,0.0017812470000000001,3
65536,coarse-gil,0.001,37,0.001756991,3
65536,coarse-gil,0.001,38,0.0017867570000000001,3
65536,coarse-gil,0.001,39,0.0017559390000000002,2
65536,coarse-gil,0.001,40,0.0017971870000000002,2
65536,coarse-gil,0.002,1,0.0017623110000000001,1
65536,coarse-gil,0.002,2,0.001752012,1
65536,coarse-gil,0.002,3,0.001770777,1
65536,coarse-gil,0.002,4,0.001781377,1
65536,coarse-gil,0.002,5,0.0017625210000000002,1
65536,coarse-gil,0.002,6,0.001777389,1
65536,coarse-gil,0.002,7,0.001758795,2
65536,coarse-gil,0.002,8,0.001751982,2
65536,coarse-gil,0.002,9,0.001769254,2
65536,coarse-gil,0.002,10,0.0017647160000000002,1
65536,coarse-gil,0.002,11,0.0017791620000000001,1
65536,coarse-gil,0.002,12,0.0017800140000000001,1
65536,coarse-gil,0.002,13,0.0017721700000000002,1
65536,coarse-gil,0.002,14,0.0017788620000000002,1
65536,coarse-gil,0.002,15,0.001753935,1
65536,coarse-gil,0.002,16,0.0017598870000000001,1
65536,coarse-gil,0.002,17,0.001749136,1
65536,coarse-gil,0.002,18,0.001760307,2
65536,coarse-gil,0.002,19,0.0017786920000000001,2
65536,coarse-gil,0.002,20,0.001776198,2
65536,coarse-gil,0.002,21,0.001759366,1
65536,coarse-gil,0.002,22,0.0017924280000000002,1
65536,coarse-gil,0.002,23,0.001753325,1
65536,coarse-gil,0.002,24,0.0017594860000000002,1
65536,coarse-gil,0.002,25,0.0017558080000000002,1
65536,coarse-gil,0.002,26,0.001756561,1
65536,coarse-gil,0.002,27,0.0017676920000000002,1
65536,coarse-gil,0.002,28,0.0017883900000000002,2
65536,coarse-gil,0.002,29,0.001756921,2
65536,coarse-gil,0.002,30,0.0017984790000000002,2
65536,coarse-gil,0.002,31,0.0017525020000000002,1
65536,coarse-gil,0.002,32,0.0017670910000000001,1
65536,coarse-gil,0.002,33,0.0017619200000000002,1
65536,coarse-gil,0.002,34,0.001760969,1
65536,coarse-gil,0.002,35,0.0017793630000000002,1
