size,impl,delay,interval,rep,interrupted,latency,checks
2097152,coarse,0.005,0.005,11,True,0.009767423,2
2097152,coarse,0.005,0.005,12,True,0.009790486000000001,2
2097152,coarse,0.005,0.005,13,True,0.009781529,2
2097152,coarse,0.005,0.005,14,True,0.010113221000000002,2
2097152,coarse,0.005,0.005,15,True,0.009821814000000002,2
2097152,coarse,0.005,0.005,16,True,0.009779906000000001,2
2097152,coarse,0.005,0.005,17,True,0.009777982000000001,2
2097152,coarse,0.005,0.005,18,True,0.009792309000000003,2
2097152,coarse,0.005,0.005,19,True,0.009825501,2
2097152,coarse,0.005,0.005,20,True,0.009790816,2
2097152,coarse,0.005,0.005,21,True,0.009772592,2
2097152,coarse,0.005,0.005,22,True,0.009758365000000001,2
2097152,coarse,0.005,0.005,23,True,0.009804722000000002,2
2097152,coarse,0.005,0.005,24,True,0.009774415000000002,2
2097152,coarse,0.005,0.005,25,True,0.00980371,2
2097152,coarse,0.005,0.005,26,True,0.009797408,2
2097152,coarse,0.005,0.005,27,True,0.009849957,2
2097152,coarse,0.005,0.005,28,True,0.011733476,2
2097152,coarse,0.005,0.005,29,True,0.009904880000000001,2
2097152,coarse,0.005,0.005,30,True,0.009848184,2
2097152,coarse,0.005,0.005,31,True,0.009804662000000002,2
2097152,coarse,0.005,0.005,32,True,0.009821033,2
2097152,coarse,0.005,0.005,33,True,0.009805283000000001,2
2097152,coarse,0.005,0.005,34,True,0.009777881000000002,2
2097152,coarse,0.005,0.005,35,True,0.00983013,2
2097152,coarse,0.005,0.005,36,True,0.009863483,2
2097152,coarse,0.005,0.005,37,True,0.009817596000000001,2
2097152,coarse,0.005,0.005,38,True,0.009786718,2
2097152,coarse,0.005,0.005,39,True,0.009787730000000001,2
2097152,coarse,0.005,0.01,0,True,0.009829348000000002,2
2097152,coarse,0.005,0.01,1,True,0.01000032,2
2097152,coarse,0.005,0.01,2,True,0.009823898000000001,2
2097152,coarse,0.005,0.01,3,True,0.010910880000000001,2
2097152,coarse,0.005,0.01,4,True,0.009857371,2
2097152,coarse,0.005,0.01,5,True,0.009924267,2
2097152,coarse,0.005,0.01,6,True,0.009890874000000001,2
2097152,coarse,0.005,0.01,7,True,0.009871779,2
2097152,coarse,0.005,0.01,8,True,0.009872299000000001,2
2097152,coarse,0.005,0.01,9,True,0.009817266000000002,2
2097152,coarse,0.005,0.01,10,True,0.009902786,2
2097152,coarse,0.005,0.01,11,True,0.009856209000000001,2
2097152,coarse,0.005,0.01,12,True,0.010025056000000001,2
2097152,coarse,0.005,0.01,13,True,0.009803840000000001,2
2097152,coarse,0.005,0.01,14,True,0.009846892,2
2097152,coarse,0.005,0.01,15,True,0.009903238000000002,2
2097152,coarse,0.005,0.01,16,True,0.009846331,2
2097152,coarse,0.005,0.01,17,True,0.009822275000000002,2
2097152,coarse,0.005,0.01,18,True,0.009807007,2
2097152,coarse,0.005,0.01,19,True,0.009847403000000001,2
2097152,coarse,0.005,0.01,20,True,0.009805705000000001,2
2097152,coarse,0.005,0.01,21,True,0.009820792000000002,2
2097152,coarse,0.005,0.01,22,True,0.009808750000000001,2
2097152,coarse,0.005,0.01,23,True,0.009828367000000001,2
2097152,coarse,0.005,0.01,24,True,0.009815773,2
2097152,coarse,0.005,0.01,25,True,0.009805704000000002,2
2097152,coarse,0.005,0.01,26,True,0.009829870000000001,2
2097152,coarse,0.005,0.01,27,True,0.009827826000000001,2
2097152,coarse,0.005,0.01,28,True,0.009840028,2
2097152,coarse,0.005,0.01,29,True,0.009863563000000002,2
2097152,coarse,0.005,0.01,30,True,0.009848154000000001,2
2097152,coarse,0.005,0.01,31,True,0.009822777000000001,2
2097152,coarse,0.005,0.01,32,True,0.009825792,2
2097152,coarse,0.005,0.01,33,True,0.009809331000000001,2
2097152,coarse,0.005,0.01,34,True,0.009816424,2
2097152,coarse,0.005,0.01,35,True,0.009828828000000001,2
2097152,coarse,0.005,0.01,36,True,0.009841341,2
2097152,coarse,0.005,0.01,37,True,0.009806436000000002,2
2097152,coarse,0.005,0.01,38,True,0.009854035,2
2097152,coarse,0.005,0.01,39,True,0.009799713000000002,2
2097152,coarse,0.005,0.015,0,True,0.011500979000000001,2
2097152,coarse,0.005,0.015,1,True,0.010912874,2
2097152,coarse,0.005,0.015,2,True,0.010912071999999998,2
2097152,coarse,0.005,0.015,3,True,0.010898788,2
2097152,coarse,0.005,0.015,4,True,0.010892987,2
2097152,coarse,0.005,0.015,5,True,0.010874983000000001,2
2097152,coarse,0.005,0.015,6,True,0.010891703999999999,2
2097152,coarse,0.005,0.015,7,True,0.010896343,2
2097152,coarse,0.005,0.015,8,True,0.010902664999999999,2
2097152,coarse,0.005,0.015,9,True,0.010897416,2
2097152,coarse,0.005,0.015,10,True,0.010894939999999999,2
2097152,coarse,0.005,0.015,11,True,0.010913175,2
2097152,coarse,0.005,0.015,12,True,0.01184215,2
2097152,coarse,0.005,0.015,13,True,0.010883229000000001,2
2097152,coarse,0.005,0.015,14,True,0.011850355,2
2097152,coarse,0.005,0.015,15,True,0.011618819999999998,2
2097152,coarse,0.005,0.015,16,True,0.011814609,2
2097152,coarse,0.005,0.015,17,True,0.010869553,2
2097152,coarse,0.005,0.015,18,True,0.011849743999999999,2
2097152,coarse,0.005,0.015,19,True,0.010957637999999999,2
2097152,coarse,0.005,0.015,20,True,0.010886204,2
2097152,coarse,0.005,0.015,21,True,0.010896053,2
2097152,coarse,0.005,0.015,22,True,0.010899197999999999,2
2097152,coarse,0.005,0.015,23,True,0.010883449,2
2097152,coarse,0.005,0.015,24,True,0.010892867,2
2097152,coarse,0.005,0.015,25,True,0.010894478999999999,2
2097152,coarse,0.005,0.015,26,True,0.010871326,2
2097152,coarse,0.005,0.015,27,True,0.011837911999999999,2
2097152,coarse,0.005,0.015,28,True,0.010895662,2
2097152,coarse,0.005,0.015,29,True,0.011836820000000001,2
2097152,coarse,0.005,0.015,30,True,0.010884271000000001,2
2097152,coarse,0.005,0.015,31,True,0.01085771,2
2097152,coarse,0.005,0.015,32,True,0.010893478000000002,2
2097152,coarse,0.005,0.015,33,True,0.010890140999999999,2
2097152,coarse,0.005,0.015,34,True,0.010858722000000001,2
2097152,coarse,0.005,0.015,35,True,0.010899229,2
2097152,coarse,0.005,0.015,36,True,0.010880694,2
2097152,coarse,0.005,0.015,37,True,0.010887616999999999,2
2097152,coarse,0.005,0.015,38,True,0.010853393,2
2097152,coarse,0.005,0.015,39,True,0.010899289,2
2097152,coarse,0.005,0.02,0,True,0.016847603,2
2097152,coarse,0.005,0.02,1,True,0.01591995,2
2097152,coarse,0.005,0.02,2,True,0.015916544,2
2097152,coarse,0.005,0.02,3,True,0.015902918000000002,2
2097152,coarse,0.005,0.02,4,True,0.015899172,2
2097152,coarse,0.005,0.02,5,True,0.015900193,2
2097152,coarse,0.005,0.02,6,True,0.015908459,2
2097152,coarse,0.005,0.02,7,True,0.015909691,2
2097152,coarse,0.005,0.02,8,True,0.015916434,2
2097152,coarse,0.005,0.02,9,True,0.01590333,2
2097152,coarse,0.005,0.02,10,True,0.015896877,2
2097152,coarse,0.005,0.02,11,True,0.015917546,2
2097152,coarse,0.005,0.02,12,True,0.015909200000000002,2
2097152,coarse,0.005,0.02,13,True,0.015923407,2
2097152,coarse,0.005,0.02,14,True,0.015929529,2
2097152,coarse,0.005,0.02,15,True,0.015916895,2
2097152,coarse,0.005,0.02,16,True,0.016833246,2
2097152,coarse,0.005,0.02,17,True,0.015915291,2
2097152,coarse,0.005,0.02,18,True,0.016767893,2
2097152,coarse,0.005,0.02,19,True,0.016847663,2
2097152,coarse,0.005,0.02,20,True,0.015884915,2
2097152,coarse,0.005,0.02,21,True,0.015906796,2
2097152,coarse,0.005,0.02,22,True,0.015923588,2
2097152,coarse,0.005,0.02,23,True,0.015893411,2
2097152,coarse,0.005,0.02,24,True,0.015896717,2
2097152,coarse,0.005,0.02,25,True,0.015892078,2
2097152,coarse,0.005,0.02,26,True,0.015914751,2
2097152,coarse,0.005,0.02,27,True,0.015892339000000002,2
2097152,coarse,0.005,0.02,28,True,0.01591959,2
2097152,coarse,0.005,0.02,29,True,0.015898991,2
2097152,coarse,0.005,0.02,30,True,0.015896327000000002,2
2097152,coarse,0.005,0.02,31,True,0.01589331,2
2097152,coarse,0.005,0.02,32,True,0.015937734000000002,2
2097152,coarse,0.005,0.02,33,True,0.016833016,2
2097152,coarse,0.005,0.02,34,True,0.015880056,2
2097152,coarse,0.005,0.02,35,True,0.015912897,2
2097152,coarse,0.005,0.02,36,True,0.015908088,2
2097152,coarse,0.005,0.02,37,True,0.015925992,2
2097152,coarse,0.005,0.02,38,True,0.015902287,2
2097152,coarse,0.005,0.02,39,True,0.015860309,2
2097152,coarse,0.005,0.025,0,True,0.020881261,2
2097152,coarse,0.005,0.025,1,True,0.020956342,2
2097152,coarse,0.005,0.025,2,True,0.021223524,2
2097152,coarse,0.005,0.025,3,True,0.021704217,2
2097152,coarse,0.005,0.025,4,True,0.020963906,2
2097152,coarse,0.005,0.025,5,True,0.021191494,2
2097152,coarse,0.005,0.025,6,True,0.02170623,2
2097152,coarse,0.005,0.025,7,True,0.021023147,2
2097152,coarse,0.005,0.025,8,True,0.020963946,2
2097152,coarse,0.005,0.025,9,True,0.021213656,2
2097152,coarse,0.005,0.025,10,True,0.021683569,2
2097152,coarse,0.005,0.025,11,True,0.020962734,2
2097152,coarse,0.005,0.025,12,True,0.021221019,2
2097152,coarse,0.005,0.025,13,True,0.0217271,2
2097152,coarse,0.005,0.025,14,True,0.020955761,2
2097152,coarse,0.005,0.025,15,True,0.021214928,2
2097152,coarse,0.005,0.025,16,True,0.021676876,2
2097152,coarse,0.005,0.025,17,True,0.021246157,2
2097152,coarse,0.005,0.025,18,True,0.021689509,2
2097152,coarse,0.005,0.025,19,True,0.021238893000000002,2
2097152,coarse,0.005,0.025,20,True,0.021735215000000002,2
2097152,coarse,0.005,0.025,21,True,0.02116278,2
2097152,coarse,0.005,0.025,22,True,0.021769299000000002,2
2097152,coarse,0.005,0.025,23,True,0.021288386,2
2097152,coarse,0.005,0.025,24,True,0.021640598,2
2097152,coarse,0.005,0.025,25,True,0.02122147,2
2097152,coarse,0.005,0.025,26,True,0.021729093,2
2097152,coarse,0.005,0.025,27,True,0.021240356000000002,2
2097152,coarse,0.005,0.025,28,True,0.021732309000000002,2
2097152,coarse,0.005,0.025,29,True,0.02119479,2
2097152,coarse,0.005,0.025,30,True,0.021783626,2
2097152,coarse,0.005,0.025,31,True,0.02096069,2
2097152,coarse,0.005,0.025,32,True,0.021267997,2
2097152,coarse,0.005,0.025,33,True,0.021609519,2
2097152,coarse,0.005,0.025,34,True,0.02090715,2
2097152,coarse,0.005,0.025,35,True,0.020982811,2
2097152,coarse,0.005,0.025,36,True,0.020973063,2
2097152,coarse,0.005,0.025,37,True,0.020998721,2
2097152,coarse,0.005,0.025,38,True,0.020953487,2
2097152,coarse,0.005,0.025,39,True,0.020946333,2
2097152,coarse,0.005,0.03,0,True,0.025985710000000002,2
2097152,coarse,0.005,0.03,1,True,0.025962116,2
2097152,coarse,0.005,0.03,2,True,0.025949763,2
2097152,coarse,0.005,0.03,3,True,0.025991451000000002,2
2097152,coarse,0.005,0.03,4,True,0.026474749000000002,2
2097152,coarse,0.005,0.03,5,True,0.025955103,2
2097152,coarse,0.005,0.03,6,True,0.025950785,2
2097152,coarse,0.005,0.03,7,True,0.025989147,2
2097152,coarse,0.005,0.03,8,True,0.025962256,2
2097152,coarse,0.005,0.03,9,True,0.025950464,2
2097152,coarse,0.005,0.03,10,True,0.02596439,2
2097152,coarse,0.005,0.03,11,True,0.026790121000000004,2
2097152,coarse,0.005,0.03,12,True,0.025866286000000002,2
2097152,coarse,0.005,0.03,13,True,0.02593732,2
2097152,coarse,0.005,0.03,14,True,0.025991331,2
2097152,coarse,0.005,0.03,15,True,0.026582562,2
2097152,coarse,0.005,0.03,16,True,0.025870614,2
2097152,coarse,0.005,0.03,17,True,0.0265977,2
2097152,coarse,0.005,0.03,18,True,0.025859423,2
2097152,coarse,0.005,0.03,19,True,0.025912032,2
2097152,coarse,0.005,0.03,20,True,0.025908706,2
2097152,coarse,0.005,0.03,21,True,0.025936848000000002,2
2097152,coarse,0.005,0.03,22,True,0.025860896,2
2097152,coarse,0.005,0.03,23,True,0.025940065,2
2097152,coarse,0.005,0.03,24,True,0.026809628,2
2097152,coarse,0.005,0.03,25,True,0.026669254,2
2097152,coarse,0.005,0.03,26,True,0.026820428000000004,2
2097152,coarse,0.005,0.03,27,True,0.025862448,2
2097152,coarse,0.005,0.03,28,True,0.025911271,2
2097152,coarse,0.005,0.03,29,True,0.025843493000000002,2
2097152,coarse,0.005,0.03,30,True,0.025842732,2
2097152,coarse,0.005,0.03,31,True,0.025928603,2
2097152,coarse,0.005,0.03,32,True,0.025917913,2
2097152,coarse,0.005,0.03,33,True,0.025893326,2
2097152,coarse,0.005,0.03,34,True,0.025903966,2
2097152,coarse,0.005,0.03,35,True,0.025899528,2
2097152,coarse,0.005,0.03,36,True,0.025848663,2
2097152,coarse,0.005,0.03,37,True,0.025847641,2
2097152,coarse,0.005,0.03,38,True,0.025905109000000003,2
2097152,coarse,0.005,0.03,39,True,0.025911951000000003,2
2097152,coarse,0.005,0.035,0,True,0.030915141000000004,2
2097152,coarse,0.005,0.035,1,True,0.030900904000000003,2
2097152,coarse,0.005,0.035,2,True,0.030981064,2
2097152,coarse,0.005,0.035,3,True,0.030855740000000003,2
2097152,coarse,0.005,0.035,4,True,0.030895534,2
2097152,coarse,0.005,0.035,5,True,0.030932413000000002,2
2097152,coarse,0.005,0.035,6,True,0.030917535,2
2097152,coarse,0.005,0.035,7,True,0.030888691,2
2097152,coarse,0.005,0.035,8,True,0.030872661,2
2097152,coarse,0.005,0.035,9,True,0.030884493000000002,2
2097152,coarse,0.005,0.035,10,True,0.030913898999999998,2
2097152,coarse,0.005,0.035,11,True,0.030928095,2
2097152,coarse,0.005,0.035,12,True,0.030910151,2
2097152,coarse,0.005,0.035,13,True,0.030935760000000003,2
2097152,coarse,0.005,0.035,14,True,0.030872100000000003,2
2097152,coarse,0.005,0.035,15,True,0.030895774000000004,2
2097152,coarse,0.005,0.035,16,True,0.030929338000000004,2
2097152,coarse,0.005,0.035,17,True,0.030896655999999998,2
2097152,coarse,0.005,0.035,18,True,0.030940849000000003,2
2097152,coarse,0.005,0.035,19,True,0.030925921,2
2097152,coarse,0.005,0.035,20,True,0.031822035000000005,2
2097152,coarse,0.005,0.035,21,True,0.030931732,2
2097152,coarse,0.005,0.035,22,True,0.030920261,2
2097152,coarse,0.005,0.035,23,True,0.030865157,2
2097152,coarse,0.005,0.035,24,True,0.030922805,2
2097152,coarse,0.005,0.035,25,True,0.030922154000000004,2
2097152,coarse,0.005,0.035,26,True,0.031580912,2
2097152,coarse,0.005,0.035,27,True,0.030936832,2
2097152,coarse,0.005,0.035,28,True,0.030852242999999998,2
2097152,coarse,0.005,0.035,29,True,0.030938273999999998,2
2097152,coarse,0.005,0.035,30,True,0.030976085000000004,2
2097152,coarse,0.005,0.035,31,True,0.030971607,2
2097152,coarse,0.005,0.035,32,True,0.031015159000000004,2
2097152,coarse,0.005,0.035,33,True,0.031028073,2
2097152,coarse,0.005,0.035,34,True,0.030946389,2
2097152,coarse,0.005,0.035,35,True,0.031005411,2
2097152,coarse,0.005,0.035,36,True,0.030947341,2
2097152,coarse,0.005,0.035,37,True,0.030911314,2
2097152,coarse,0.005,0.035,38,True,0.031051827,2
2097152,coarse,0.005,0.035,39,True,0.031006653,2
2097152,coarse,0.005,0.04,0,True,0.036016805000000006,2
2097152,coarse,0.005,0.04,1,True,0.03597486600000001,2
2097152,coarse,0.005,0.04,2,True,0.035940972,2
2097152,coarse,0.005,0.04,3,True,0.035979255,2
2097152,coarse,0.005,0.04,4,True,0.036021373,2
2097152,coarse,0.005,0.04,5,True,0.035971710000000004,2
2097152,coarse,0.005,0.04,6,True,0.036024139000000004,2
2097152,coarse,0.005,0.04,7,True,0.035975217000000004,2
2097152,coarse,0.005,0.04,8,True,0.03595983800000001,2
2097152,coarse,0.005,0.04,9,True,0.035952855000000006,2
2097152,coarse,0.005,0.04,10,True,0.035985025000000004,2
2097152,coarse,0.005,0.04,11,True,0.036465367000000005,2
2097152,coarse,0.005,0.04,12,True,0.035986578000000005,2
2097152,coarse,0.005,0.04,13,True,0.03594718400000001,2
2097152,coarse,0.005,0.04,14,True,0.03599735900000001,2
2097152,coarse,0.005,0.04,15,True,0.03592376900000001,2
2097152,coarse,0.005,0.04,16,True,0.03597047800000001,2
2097152,coarse,0.005,0.04,17,True,0.035933147000000006,2
2097152,coarse,0.005,0.04,18,True,0.035973964000000004,2
2097152,coarse,0.005,0.04,19,True,0.03601076400000001,2
2097152,coarse,0.005,0.04,20,True,0.035974596000000005,2
2097152,coarse,0.005,0.04,21,True,0.036034478,2
2097152,coarse,0.005,0.04,22,True,0.035920714000000006,2
2097152,coarse,0.005,0.04,23,True,0.03596379500000001,2
2097152,coarse,0.005,0.04,24,True,0.03599966300000001,2
2097152,coarse,0.005,0.04,25,True,0.036040970000000006,2
2097152,coarse,0.005,0.04,26,True,0.03599594500000001,2
2097152,coarse,0.005,0.04,27,True,0.035894485000000004,2
2097152,coarse,0.005,0.04,28,True,0.035871192,2
2097152,coarse,0.005,0.04,29,True,0.035877202000000004,2
2097152,coarse,0.005,0.04,30,True,0.03588148000000001,2
2097152,coarse,0.005,0.04,31,True,0.035842136000000004,2
2097152,coarse,0.005,0.04,32,True,0.035882873,2
2097152,coarse,0.005,0.04,33,True,0.035880309000000006,2
2097152,coarse,0.005,0.04,34,True,0.035900797000000005,2
2097152,coarse,0.005,0.04,35,True,0.035899234,2
2097152,coarse,0.005,0.04,36,True,0.035934811000000004,2
2097152,coarse,0.005,0.04,37,True,0.035913821000000005,2
2097152,coarse,0.005,0.04,38,True,0.035924130000000006,2
2097152,coarse,0.005,0.04,39,True,0.03592899000000001,2
2097152,coarse,0.005,0.045,0,True,0.040903706000000005,2
2097152,coarse,0.005,0.045,1,True,0.040924284000000005,2
2097152,coarse,0.005,0.045,2,True,0.040854182,2
2097152,coarse,0.005,0.045,3,True,0.040872526000000006,2
2097152,coarse,0.005,0.045,4,True,0.040873689000000005,2
2097152,coarse,0.005,0.045,5,True,0.040932369,2
2097152,coarse,0.005,0.045,6,True,0.04086756700000001,2
2097152,coarse,0.005,0.045,7,True,0.040853872000000006,2
2097152,coarse,0.005,0.045,8,True,0.040869771000000006,2
2097152,coarse,0.005,0.045,9,True,0.040925616000000005,2
2097152,coarse,0.005,0.045,10,True,0.04087959000000001,2
2097152,coarse,0.005,0.045,11,True,0.040881033000000004,2
2097152,coarse,0.005,0.045,12,True,0.040862027,2
2097152,coarse,0.005,0.045,13,True,0.040907172000000006,2
2097152,coarse,0.005,0.045,14,True,0.04090693200000001,2
2097152,coarse,0.005,0.045,15,True,0.040881774,2
2097152,coarse,0.005,0.045,16,True,0.040857648,2
2097152,coarse,0.005,0.045,17,True,0.040904877000000006,2
2097152,coarse,0.005,0.045,18,True,0.04089508000000001,2
2097152,coarse,0.005,0.045,19,True,0.040886544000000004,2
2097152,coarse,0.005,0.045,20,True,0.040864432000000006,2
2097152,coarse,0.005,0.045,21,True,0.040893556000000005,2
2097152,coarse,0.005,0.045,22,True,0.040894668,2
2097152,coarse,0.005,0.045,23,True,0.04092053700000001,2
2097152,coarse,0.005,0.045,24,True,0.040917982000000006,2
2097152,coarse,0.005,0.045,25,True,0.04090594000000001,2
2097152,coarse,0.005,0.045,26,True,0.04102060500000001,2
2097152,coarse,0.005,0.045,27,True,0.0417896,2
2097152,coarse,0.005,0.045,28,True,0.040866285,2
2097152,coarse,0.005,0.045,29,True,0.040913003,2
2097152,coarse,0.005,0.045,30,True,0.040927369000000005,2
2097152,coarse,0.005,0.045,31,True,0.040920697000000006,2
2097152,coarse,0.005,0.045,32,True,0.040869481000000006,2
2097152,coarse,0.005,0.045,33,True,0.040928833000000005,2
2097152,coarse,0.005,0.045,34,True,0.040871675,2
2097152,coarse,0.005,0.045,35,True,0.040876604000000004,2
2097152,coarse,0.005,0.045,36,True,0.040890812000000006,2
2097152,coarse,0.005,0.045,37,True,0.040883879000000005,2
2097152,coarse,0.005,0.045,38,True,0.040922070000000005,2
2097152,coarse,0.005,0.045,39,True,0.04092810200000001,2
2097152,coarse,0.005,0.05,0,True,0.04660473600000001,2
2097152,coarse,0.005,0.05,1,True,0.045883481000000004,2
2097152,coarse,0.005,0.05,2,True,0.04592992800000001,2
2097152,coarse,0.005,0.05,3,True,0.045910071000000004,2
2097152,coarse,0.005,0.05,4,True,0.045907305,2
2097152,coarse,0.005,0.05,5,True,0.045959252000000006,2
2097152,coarse,0.005,0.05,6,True,0.045852131000000004,2
2097152,coarse,0.005,0.05,7,True,0.04592035900000001,2
2097152,coarse,0.005,0.05,8,True,0.04590265600000001,2
2097152,coarse,0.005,0.05,9,True,0.04590454000000001,2
2097152,coarse,0.005,0.05,10,True,0.045939927000000005,2
2097152,coarse,0.005,0.05,11,True,0.045936460000000005,2
2097152,coarse,0.005,0.05,12,True,0.045894010000000006,2
2097152,coarse,0.005,0.05,13,True,0.045896725000000006,2
2097152,coarse,0.005,0.05,14,True,0.04590169400000001,2
2097152,coarse,0.005,0.05,15,True,0.04589072400000001,2
2097152,coarse,0.005,0.05,16,True,0.045908728,2
2097152,coarse,0.005,0.05,17,True,0.04587748900000001,2
2097152,coarse,0.005,0.05,18,True,0.045922564000000006,2
2097152,coarse,0.005,0.05,19,True,0.045883971,2
2097152,coarse,0.005,0.05,20,True,0.045929266,2
2097152,coarse,0.005,0.05,21,True,0.045843044000000006,2
2097152,coarse,0.005,0.05,22,True,0.04594399400000001,2
2097152,coarse,0.005,0.05,23,True,0.04676136000000001,2
2097152,coarse,0.005,0.05,24,True,0.04594031700000001,2
2097152,coarse,0.005,0.05,25,True,0.045943433000000006,2
2097152,coarse,0.005,0.05,26,True,0.046031669000000004,2
2097152,coarse,0.005,0.05,27,True,0.047332943,2
2097152,coarse,0.005,0.05,28,True,0.04629044400000001,2
2097152,coarse,0.005,0.05,29,True,0.046175890000000004,2
2097152,coarse,0.005,0.05,30,True,0.04711557500000001,2
2097152,coarse,0.005,0.05,31,True,0.04732417700000001,2
2097152,coarse,0.005,0.05,32,True,0.045965835000000003,2
2097152,coarse,0.005,0.05,33,True,0.046009096000000006,2
2097152,coarse,0.005,0.05,34,True,0.045844257000000006,2
2097152,coarse,0.005,0.05,35,True,0.04585174000000001,2
2097152,coarse,0.005,0.05,36,True,0.04594628800000001,2
2097152,coarse,0.005,0.05,37,True,0.046629301000000005,2
2097152,coarse,0.005,0.05,38,True,0.04608424700000001,2
2097152,coarse,0.005,0.05,39,True,0.047190696000000004,2
2097152,coarse,0.005,0.055,0,True,0.051416575000000006,2
2097152,coarse,0.005,0.055,1,True,0.05086849500000001,2
2097152,coarse,0.005,0.055,2,True,0.050880047000000005,2
2097152,coarse,0.005,0.055,3,True,0.050812921000000004,2
2097152,coarse,0.005,0.055,4,True,0.050898031,2
2097152,coarse,0.005,0.055,5,True,0.050912558000000004,2
2097152,coarse,0.005,0.055,6,True,0.051646026000000005,2
2097152,coarse,0.005,0.055,7,True,0.050867403000000005,2
2097152,coarse,0.005,0.055,8,True,0.05092677500000001,2
2097152,coarse,0.005,0.055,9,True,0.050920703000000005,2
2097152,coarse,0.005,0.055,10,True,0.05092052300000001,2
2097152,coarse,0.005,0.055,11,True,0.050915644,2
2097152,coarse,0.005,0.055,12,True,0.050907589,2
2097152,coarse,0.005,0.055,13,True,0.050902429000000006,2
2097152,coarse,0.005,0.055,14,True,0.05089805100000001,2
2097152,coarse,0.005,0.055,15,True,0.05092359900000001,2
2097152,coarse,0.005,0.055,16,True,0.050904433000000006,2
2097152,coarse,0.005,0.055,17,True,0.05093563200000001,2
2097152,coarse,0.005,0.055,18,True,0.050894905000000004,2
2097152,coarse,0.005,0.055,19,True,0.05089671800000001,2
2097152,coarse,0.005,0.055,20,True,0.05091938100000001,2
2097152,coarse,0.005,0.055,21,True,0.05091004400000001,2
2097152,coarse,0.005,0.055,22,True,0.05172257000000001,2
2097152,coarse,0.005,0.055,23,True,0.050890236000000005,2
2097152,coarse,0.005,0.055,24,True,0.05090532400000001,2
2097152,coarse,0.005,0.055,25,True,0.05088762200000001,2
2097152,coarse,0.005,0.055,26,True,0.05082178700000001,2
2097152,coarse,0.005,0.055,27,True,0.050952423000000004,2
2097152,coarse,0.005,0.055,28,True,0.050909522000000006,2
2097152,coarse,0.005,0.055,29,True,0.05089884200000001,2
2097152,coarse,0.005,0.055,30,True,0.05089718000000001,2
