size,impl,interval,rep,elapsed,checks
131072,coarse,0.0025,26,0.004402471000000001,2
131072,coarse,0.0025,27,0.004379097,2
131072,coarse,0.0025,28,0.0044023510000000005,2
131072,coarse,0.0025,29,0.004387193,2
131072,coarse,0.0025,30,0.004406509,2
131072,coarse,0.0025,31,0.004393224,2
131072,coarse,0.0025,32,0.004403062,2
131072,coarse,0.0025,33,0.004387343,2
131072,coarse,0.0025,34,0.004406109,2
131072,coarse,0.0025,35,0.004409545,2
131072,coarse,0.0025,36,0.004408383,3
131072,coarse,0.0025,37,0.0044000870000000004,3
131072,coarse,0.0025,38,0.00440733,3
131072,coarse,0.0025,39,0.004417009,3
131072,coarse,0.0025,40,0.004390719,3
131072,coarse,0.005,1,0.004411619,2
131072,coarse,0.005,2,0.004395709,2
131072,coarse,0.005,3,0.004396440000000001,2
131072,coarse,0.005,4,0.004406258000000001,2
131072,coarse,0.005,5,0.004422720000000001,2
131072,coarse,0.005,6,0.004399797,2
131072,coarse,0.005,7,0.004406388000000001,2
131072,coarse,0.005,8,0.004401189000000001,2
131072,coarse,0.005,9,0.004418752000000001,2
131072,coarse,0.005,10,0.004411749,2
131072,coarse,0.005,11,0.004400638,2
131072,coarse,0.005,12,0.004407431,1
131072,coarse,0.005,13,0.004402191000000001,1
131072,coarse,0.005,14,0.004405366,1
131072,coarse,0.005,15,0.004418942,1
131072,coarse,0.005,16,0.0044104570000000004,1
131072,coarse,0.005,17,0.004407731000000001,1
131072,coarse,0.005,18,0.004397642,1
131072,coarse,0.005,19,0.004402051000000001,1
131072,coarse,0.005,20,0.0044061280000000005,1
131072,coarse,0.005,21,0.004420526,1
131072,coarse,0.005,22,0.004404716,1
131072,coarse,0.005,23,0.004409945,1
131072,coarse,0.005,24,0.004431326,1
131072,coarse,0.005,25,0.004413823,1
131072,coarse,0.005,26,0.004409565000000001,1
131072,coarse,0.005,27,0.004409324,1
131072,coarse,0.005,28,0.004415086,2
131072,coarse,0.005,29,0.004414334000000001,2
131072,coarse,0.005,30,0.004411959,2
131072,coarse,0.005,31,0.004429011,2
131072,coarse,0.005,32,0.004414033,2
131072,coarse,0.005,33,0.004402611,2
131072,coarse,0.005,34,0.004403804,2
131072,coarse,0.005,35,0.004409675,2
131072,coarse,0.005,36,0.004404565,2
131072,coarse,0.005,37,0.004407952000000001,2
131072,coarse,0.005,38,0.00440661,2
131072,coarse,0.005,39,0.0044147050000000005,2
131072,coarse,0.005,40,0.004400147,2
131072,coarse,0.0075,1,0.004408212,1
131072,coarse,0.0075,2,0.004399205000000001,1
131072,coarse,0.0075,3,0.004384427000000001,1
131072,coarse,0.0075,4,0.004409535,1
131072,coarse,0.0075,5,0.004414083,1
131072,coarse,0.0075,6,0.004403013,1
131072,coarse,0.0075,7,0.004411698,1
131072,coarse,0.0075,8,0.004407441000000001,1
131072,coarse,0.0075,9,0.0044186220000000005,1
131072,coarse,0.0075,10,0.004414234,1
131072,coarse,0.0075,11,0.004405858,1
131072,coarse,0.0075,12,0.004413042000000001,1
131072,coarse,0.0075,13,0.004393414,1
131072,coarse,0.0075,14,0.00439085,1
131072,coarse,0.0075,15,0.004393605,1
131072,coarse,0.0075,16,0.004396911,1
131072,coarse,0.0075,17,0.00440223,1
131072,coarse,0.0075,18,0.0044148650000000005,1
131072,coarse,0.0075,19,0.004395989,1
131072,coarse,0.0075,20,0.004403604,2
131072,coarse,0.0075,21,0.0043958190000000005,2
131072,coarse,0.0075,22,0.004392252,2
131072,coarse,0.0075,23,0.004394156000000001,2
131072,coarse,0.0075,24,0.004394266,2
131072,coarse,0.0075,25,0.00442312,2
131072,coarse,0.0075,26,0.004398404,2
131072,coarse,0.0075,27,0.0044084530000000005,2
131072,coarse,0.0075,28,0.004397041,2
131072,coarse,0.0075,29,0.004418081,2
131072,coarse,0.0075,30,0.004397142000000001,2
131072,coarse,0.0075,31,0.004396430000000001,2
131072,coarse,0.0075,32,0.0043964600000000005,2
131072,coarse,0.0075,33,0.004397973,2
131072,coarse,0.0075,34,0.00439624,2
131072,coarse,0.0075,35,0.004397862000000001,2
131072,coarse,0.0075,36,0.004397933000000001,2
131072,coarse,0.0075,37,0.004386822,2
131072,coarse,0.0075,38,0.0043974520000000005,2
131072,coarse,0.0075,39,0.004396701,2
131072,coarse,0.0075,40,0.004388906000000001,1
131072,coarse,0.01,1,0.0045608390000000006,1
131072,coarse,0.01,2,0.004991188000000001,1
131072,coarse,0.01,3,0.004457865,2
131072,coarse,0.01,4,0.004801891,2
131072,coarse,0.01,5,0.004431226,1
131072,coarse,0.01,6,0.004389157,2
131072,coarse,0.01,7,0.004366504,2
131072,coarse,0.01,8,0.0043805,2
131072,coarse,0.01,9,0.004387023,2
131072,coarse,0.01,10,0.004379008,2
131072,coarse,0.01,11,0.00439651,2
131072,coarse,0.01,12,0.004387483,2
131072,coarse,0.01,13,0.004401961,2
131072,coarse,0.01,14,0.004384507,2
131072,coarse,0.01,15,0.004405527,2
131072,coarse,0.01,16,0.00439653,2
131072,coarse,0.01,17,0.0043939750000000005,2
131072,coarse,0.01,18,0.004389296,2
131072,coarse,0.01,19,0.004397332,2
131072,coarse,0.01,20,0.0043900580000000005,2
131072,coarse,0.01,21,0.004400137,2
131072,coarse,0.01,22,0.004395228,2
131072,coarse,0.01,23,0.004393645,2
131072,coarse,0.01,24,0.004391591,2
131072,coarse,0.01,25,0.004376794000000001,2
131072,coarse,0.01,26,0.004383375,2
131072,coarse,0.01,27,0.004399766,2
131072,coarse,0.01,28,0.004385059,2
131072,coarse,0.01,29,0.004395879,2
131072,coarse,0.01,30,0.004380069,1
131072,coarse,0.01,31,0.004388676,1
131072,coarse,0.01,32,0.0044008580000000005,1
131072,coarse,0.01,33,0.004383947,1
131072,coarse,0.01,34,0.004388115000000001,1
131072,coarse,0.01,35,0.004386621,1
131072,coarse,0.01,36,0.004383566,1
131072,coarse,0.01,37,0.004387964,1
131072,coarse,0.01,38,0.004387474000000001,1
131072,coarse,0.01,39,0.004388836,1
131072,coarse,0.01,40,0.004392041,1
131072,coarse,0.0125,1,0.004392262,1
131072,coarse,0.0125,2,0.0043885750000000005,1
131072,coarse,0.0125,3,0.004410446,1
131072,coarse,0.0125,4,0.0043987850000000005,1
131072,coarse,0.0125,5,0.004392944,1
131072,coarse,0.0125,6,0.004387914000000001,1
131072,coarse,0.0125,7,0.004384367,1
131072,coarse,0.0125,8,0.004395668,1
131072,coarse,0.0125,9,0.004387704,1
131072,coarse,0.0125,10,0.004384076000000001,1
131072,coarse,0.0125,11,0.00438544,1
131072,coarse,0.0125,12,0.004388155,1
131072,coarse,0.0125,13,0.004388375,1
131072,coarse,0.0125,14,0.004388576,1
131072,coarse,0.0125,15,0.004382053,1
131072,coarse,0.0125,16,0.004390519,1
131072,coarse,0.0125,17,0.004390890000000001,1
131072,coarse,0.0125,18,0.004383937,1
131072,coarse,0.0125,19,0.004387313,1
131072,coarse,0.0125,20,0.004395438000000001,1
131072,coarse,0.0125,21,0.004384528,1
131072,coarse,0.0125,22,0.004382624,1
131072,coarse,0.0125,23,0.004388004,1
131072,coarse,0.0125,24,0.004396290000000001,1
131072,coarse,0.0125,25,0.00439111,1
131072,coarse,0.0125,26,0.0043922430000000005,2
131072,coarse,0.0125,27,0.004419834,2
131072,coarse,0.0125,28,0.0044044850000000005,2
131072,coarse,0.0125,29,0.004392743,2
131072,coarse,0.0125,30,0.004394787000000001,2
131072,coarse,0.0125,31,0.004397462,2
131072,coarse,0.0125,32,0.004561751,2
131072,coarse,0.0125,33,0.004415717,2
131072,coarse,0.0125,34,0.004407651,2
131072,coarse,0.0125,35,0.004410707000000001,2
131072,coarse,0.0125,36,0.0044068300000000005,1
131072,coarse,0.0125,37,0.004409415,1
131072,coarse,0.0125,38,0.004413552,1
131072,coarse,0.0125,39,0.004405307000000001,1
131072,coarse,0.0125,40,0.004397321,1
131072,coarse,0.015,1,0.00440197,1
131072,coarse,0.015,2,0.004392904,1
131072,coarse,0.015,3,0.0043997260000000005,1
131072,coarse,0.015,4,0.004395769,1
131072,coarse,0.015,5,0.0043974520000000005,1
131072,coarse,0.015,6,0.004392984,1
131072,coarse,0.015,7,0.00440188,1
131072,coarse,0.015,8,0.004406208,1
131072,coarse,0.015,9,0.004397993,1
131072,coarse,0.015,10,0.004391421,1
131072,coarse,0.015,11,0.004402001,1
131072,coarse,0.015,12,0.004394757,1
131072,coarse,0.015,13,0.004394576,1
131072,coarse,0.015,14,0.004392984,1
131072,coarse,0.015,15,0.004394787000000001,1
131072,coarse,0.015,16,0.004389638,1
131072,coarse,0.015,17,0.0043964,1
131072,coarse,0.015,18,0.0044076110000000005,1
131072,coarse,0.015,19,0.0044194230000000004,2
131072,coarse,0.015,20,0.004406389,2
131072,coarse,0.015,21,0.004402812,2
131072,coarse,0.015,22,0.004402571,2
131072,coarse,0.015,23,0.0044048360000000005,2
131072,coarse,0.015,24,0.0044093940000000005,2
131072,coarse,0.015,25,0.004411459,2
131072,coarse,0.015,26,0.004402792,2
131072,coarse,0.015,27,0.0044087530000000005,2
131072,coarse,0.015,28,0.004410547,2
131072,coarse,0.015,29,0.00440699,2
131072,coarse,0.015,30,0.004413412,2
131072,coarse,0.015,31,0.004408263,2
131072,coarse,0.015,32,0.0044024120000000005,2
131072,coarse,0.015,33,0.004401901000000001,1
131072,coarse,0.015,34,0.004399606,1
131072,coarse,0.015,35,0.00440718,1
131072,coarse,0.015,36,0.004399145,1
131072,coarse,0.015,37,0.004397702,1
131072,coarse,0.015,38,0.00440204,1
131072,coarse,0.015,39,0.004408693,1
131072,coarse,0.015,40,0.00439649,1
131072,coarse,0.0175,1,0.004401279,1
131072,coarse,0.0175,2,0.004397362,1
131072,coarse,0.0175,3,0.00439634,1
131072,coarse,0.0175,4,0.004394997,1
131072,coarse,0.0175,5,0.0044054870000000005,1
131072,coarse,0.0175,6,0.004392583,1
131072,coarse,0.0175,7,0.004406499,1
131072,coarse,0.0175,8,0.004403122000000001,1
131072,coarse,0.0175,9,0.0044161470000000005,1
131072,coarse,0.0175,10,0.004399897000000001,1
131072,coarse,0.0175,11,0.004405938,1
131072,coarse,0.0175,12,0.004412149000000001,1
131072,coarse,0.0175,13,0.004399086,1
131072,coarse,0.0175,14,0.00441738,2
131072,coarse,0.0175,15,0.004421297,2
131072,coarse,0.0175,16,0.004414274,2
131072,coarse,0.0175,17,0.004422749,2
131072,coarse,0.0175,18,0.004424704000000001,2
131072,coarse,0.0175,19,0.004422058,2
131072,coarse,0.0175,20,0.0044178310000000005,2
131072,coarse,0.0175,21,0.004427208,2
131072,coarse,0.0175,22,0.004416588,2
131072,coarse,0.0175,23,0.004408803,2
131072,coarse,0.0175,24,0.0044143130000000004,1
131072,coarse,0.0175,25,0.004413442,1
131072,coarse,0.0175,26,0.004414434,1
131072,coarse,0.0175,27,0.004406399,1
131072,coarse,0.0175,28,0.0044220480000000005,1
131072,coarse,0.0175,29,0.004418452000000001,1
131072,coarse,0.0175,30,0.004419814,1
131072,coarse,0.0175,31,0.004410206,1
131072,coarse,0.0175,32,0.004439661,1
131072,coarse,0.0175,33,0.004421627,1
131072,coarse,0.0175,34,0.0044107470000000005,1
131072,coarse,0.0175,35,0.00440149,1
131072,coarse,0.0175,36,0.004409505,1
131072,coarse,0.0175,37,0.0044125100000000006,1
131072,coarse,0.0175,38,0.004406399,2
131072,coarse,0.0175,39,0.004409004,2
131072,coarse,0.0175,40,0.0044036940000000005,2
131072,coarse,0.02,1,0.004409264,2
131072,coarse,0.02,2,0.004416518,2
131072,coarse,0.02,3,0.004405097,2
131072,coarse,0.02,4,0.004416799,2
131072,coarse,0.02,5,0.004405557,2
131072,coarse,0.02,6,0.004407802000000001,2
131072,coarse,0.02,7,0.004417620000000001,2
131072,coarse,0.02,8,0.00440735,2
131072,coarse,0.02,9,0.004432157,2
131072,coarse,0.02,10,0.004421667000000001,2
131072,coarse,0.02,11,0.004420776,1
131072,coarse,0.02,12,0.00440162,1
131072,coarse,0.02,13,0.004407952000000001,1
131072,coarse,0.02,14,0.004409805,1
131072,coarse,0.02,15,0.004411267,1
131072,coarse,0.02,16,0.004407141000000001,1
131072,coarse,0.02,17,0.004406660000000001,1
131072,coarse,0.02,18,0.0044000260000000005,1
131072,coarse,0.02,19,0.0043944660000000005,1
131072,coarse,0.02,20,0.004394116,1
131072,coarse,0.02,21,0.004397723,1
131072,coarse,0.02,22,0.004391941,1
131072,coarse,0.02,23,0.004398394,1
131072,coarse,0.02,24,0.0043933240000000005,1
131072,coarse,0.02,25,0.0043908490000000005,1
131072,coarse,0.02,26,0.004416758000000001,1
131072,coarse,0.02,27,0.004403543,1
131072,coarse,0.02,28,0.004401089,1
131072,coarse,0.02,29,0.004399245,1
131072,coarse,0.02,30,0.004394507000000001,1
131072,coarse,0.02,31,0.004402261,2
131072,coarse,0.02,32,0.0043966100000000004,2
131072,coarse,0.02,33,0.0043987440000000004,2
131072,coarse,0.02,34,0.0044015,2
131072,coarse,0.02,35,0.004410797,2
131072,coarse,0.02,36,0.004399717,2
131072,coarse,0.02,37,0.004440814,2
131072,coarse,0.02,38,0.004405557,2
131072,coarse,0.02,39,0.004408232000000001,2
131072,coarse,0.02,40,0.004405948000000001,2
131072,coarse,0.0225,1,0.004416357,2
131072,coarse,0.0225,2,0.004405347,2
131072,coarse,0.0225,3,0.004400127,2
131072,coarse,0.0225,4,0.004393544,2
131072,coarse,0.0225,5,0.004392713,2
131072,coarse,0.0225,6,0.0043970020000000005,1
131072,coarse,0.0225,7,0.004395508,1
131072,coarse,0.0225,8,0.004390228,1
131072,coarse,0.0225,9,0.004392903,1
131072,coarse,0.0225,10,0.004402091,1
131072,coarse,0.0225,11,0.004389517,1
131072,coarse,0.0225,12,0.004401229,1
131072,coarse,0.0225,13,0.0043975030000000005,1
131072,coarse,0.0225,14,0.004389988,1
131072,coarse,0.0225,15,0.00441227,1
131072,coarse,0.0225,16,0.004405176,1
131072,coarse,0.0225,17,0.0044015600000000005,1
131072,coarse,0.0225,18,0.004393164000000001,1
131072,coarse,0.0225,19,0.004391661000000001,1
131072,coarse,0.0225,20,0.004399616,1
131072,coarse,0.0225,21,0.004397161,1
131072,coarse,0.0225,22,0.004389176,1
131072,coarse,0.0225,23,0.004388545000000001,1
131072,coarse,0.0225,24,0.004399135,1
131072,coarse,0.0225,25,0.0043907,1
131072,coarse,0.0225,26,0.004393935,1
131072,coarse,0.0225,27,0.004394767,1
131072,coarse,0.0225,28,0.004389938,1
131072,coarse,0.0225,29,0.004412681,1
131072,coarse,0.0225,30,0.004395157,1
131072,coarse,0.0225,31,0.004396140000000001,1
131072,coarse,0.0225,32,0.004403443,2
131072,coarse,0.0225,33,0.004405166,2
131072,coarse,0.0225,34,0.004396611,2
131072,coarse,0.0225,35,0.004389748000000001,2
131072,coarse,0.0225,36,0.004399616,2
131072,coarse,0.0225,37,0.004398153,2
131072,coarse,0.0225,38,0.004397993,2
131072,coarse,0.0225,39,0.004399686,2
131072,coarse,0.0225,40,0.004395389,2
131072,coarse,0.025,1,0.004411899,2
131072,coarse,0.025,2,0.004397461,2
131072,coarse,0.025,3,0.0044027120000000005,2
131072,coarse,0.025,4,0.004398033,2
131072,coarse,0.025,5,0.004392904,2
131072,coarse,0.025,6,0.0043951680000000005,2
131072,coarse,0.025,7,0.0044009190000000005,2
131072,coarse,0.025,8,0.004403824000000001,2
131072,coarse,0.025,9,0.004393164000000001,2
131072,coarse,0.025,10,0.004398264000000001,2
131072,coarse,0.025,11,0.004399707,2
131072,coarse,0.025,12,0.004388485,2
131072,coarse,0.025,13,0.0043955980000000006,1
131072,coarse,0.025,14,0.004394126,1
131072,coarse,0.025,15,0.004395298000000001,1
131072,coarse,0.025,16,0.004395418,1
131072,coarse,0.025,17,0.004388044000000001,1
131072,coarse,0.025,18,0.004395629,1
131072,coarse,0.025,19,0.004392302000000001,1
131072,coarse,0.025,20,0.004389568,1
131072,coarse,0.025,21,0.004395849,1
131072,coarse,0.025,22,0.004410667,1
131072,coarse,0.025,23,0.004407601000000001,1
131072,coarse,0.025,24,0.004391702,1
131072,coarse,0.025,25,0.0043955290000000004,1
131072,coarse,0.025,26,0.0043941860000000004,1
131072,coarse,0.025,27,0.004390629,1
131072,coarse,0.025,28,0.004391972,1
131072,coarse,0.025,29,0.004398544,1
131072,coarse,0.025,30,0.004395839,1
131072,coarse,0.025,31,0.004394256,1
131072,coarse,0.025,32,0.004393404,1
131072,coarse,0.025,33,0.004391461,1
131072,coarse,0.025,34,0.004388746000000001,1
131072,coarse,0.025,35,0.0043969410000000006,1
131072,coarse,0.025,36,0.004389878000000001,1
131072,coarse,0.025,37,0.004407832,1
131072,coarse,0.025,38,0.004404445,1
131072,coarse,0.025,39,0.0044009290000000005,2
131072,coarse,0.025,40,0.004431346,2
131072,coarse,0.0275,1,0.0044273080000000005,2
131072,coarse,0.0275,2,0.004414615,2
131072,coarse,0.0275,3,0.004399406000000001,2
131072,coarse,0.0275,4,0.004400317,2
131072,coarse,0.0275,5,0.004410566,2
131072,coarse,0.0275,6,0.0043994360000000005,2
131072,coarse,0.0275,7,0.004403814000000001,2
131072,coarse,0.0275,8,0.004402662,2
131072,coarse,0.0275,9,0.004405177000000001,2
131072,coarse,0.0275,10,0.004402341000000001,2
131072,coarse,0.0275,11,0.004393524,2
131072,coarse,0.0275,12,0.004393104,2
131072,coarse,0.0275,13,0.004397572000000001,2
131072,coarse,0.0275,14,0.004415105,1
131072,coarse,0.0275,15,0.004419083,1
131072,coarse,0.0275,16,0.004400207000000001,1
131072,coarse,0.0275,17,0.004421798,1
131072,coarse,0.0275,18,0.004410446,1
131072,coarse,0.0275,19,0.004395538,1
131072,coarse,0.0275,20,0.004393725,1
131072,coarse,0.0275,21,0.0043872830000000005,1
131072,coarse,0.0275,22,0.0043963200000000004,1
131072,coarse,0.0275,23,0.004389377,1
131072,coarse,0.0275,24,0.004395048,1
131072,coarse,0.0275,25,0.004392092,1
131072,coarse,0.0275,26,0.004410908,1
131072,coarse,0.0275,27,0.004572271,1
131072,coarse,0.0275,28,0.004406790000000001,2
131072,coarse,0.0275,29,0.004399406000000001,2
131072,coarse,0.0275,30,0.004407731000000001,2
131072,coarse,0.0275,31,0.0044042050000000004,2
131072,coarse,0.0275,32,0.004403664,2
131072,coarse,0.0275,33,0.004400468,2
131072,coarse,0.0275,34,0.0044079620000000005,2
131072,coarse,0.0275,35,0.004403484,2
131072,coarse,0.0275,36,0.004415256,2
131072,coarse,0.0275,37,0.004402612,2
131072,coarse,0.0275,38,0.0044040450000000005,2
131072,coarse,0.0275,39,0.004408773,2
131072,coarse,0.0275,40,0.004418391000000001,2
131072,coarse,0.03,1,0.004399105,2
131072,coarse,0.03,2,0.0044018500000000006,2
131072,coarse,0.03,3,0.004419984,1
131072,coarse,0.03,4,0.004407641,1
131072,coarse,0.03,5,0.004397984000000001,1
131072,coarse,0.03,6,0.0044125200000000005,1
131072,coarse,0.03,7,0.0043965110000000005,1
131072,coarse,0.03,8,0.004405587,1
131072,coarse,0.03,9,0.004398224,1
131072,coarse,0.03,10,0.004400778,1
131072,coarse,0.03,11,0.0044215570000000004,1
131072,coarse,0.03,12,0.004408273,1
131072,coarse,0.03,13,0.004403092,1
131072,coarse,0.03,14,0.004392814,1
131072,coarse,0.03,15,0.004391421,1
131072,coarse,0.03,16,0.004400527,1
131072,coarse,0.03,17,0.004403062,1
131072,coarse,0.03,18,0.004398173,1
131072,coarse,0.03,19,0.004394917,1
131072,coarse,0.03,20,0.00439634,1
131072,coarse,0.03,21,0.004397172,1
131072,coarse,0.03,22,0.004431326,1
131072,coarse,0.03,23,0.004413422,2
131072,coarse,0.03,24,0.00441744,2
131072,coarse,0.03,25,0.004420686,2
131072,coarse,0.03,26,0.004419012,2
131072,coarse,0.03,27,0.0044120190000000005,2
131072,coarse,0.03,28,0.004448007,2
131072,coarse,0.03,29,0.004428199,2
131072,coarse,0.03,30,0.004436055,2
131072,coarse,0.03,31,0.004410968,2
131072,coarse,0.03,32,0.004408994,1
131072,coarse,0.03,33,0.004430825,1
131072,coarse,0.03,34,0.004432868,1
131072,coarse,0.03,35,0.004413722,1
131072,coarse,0.03,36,0.004409715000000001,1
131072,coarse,0.03,37,0.004409986,1
131072,coarse,0.03,38,0.004410256,1
131072,coarse,0.03,39,0.004418882,1
131072,coarse,0.03,40,0.0044122300000000005,1
131072,coarse,0.0325,1,0.004411669,1
131072,coarse,0.0325,2,0.0044084630000000005,1
131072,coarse,0.0325,3,0.004406419,1
131072,coarse,0.0325,4,0.004404735,1
131072,coarse,0.0325,5,0.004403583,1
131072,coarse,0.0325,6,0.004403463000000001,1
131072,coarse,0.0325,7,0.0044128810000000004,2
131072,coarse,0.0325,8,0.004418502,2
131072,coarse,0.0325,9,0.004405026,2
131072,coarse,0.0325,10,0.004406879000000001,2
131072,coarse,0.0325,11,0.004416317,2
131072,coarse,0.0325,12,0.00440736,2
131072,coarse,0.0325,13,0.004412891,2
131072,coarse,0.0325,14,0.004402241,2
131072,coarse,0.0325,15,0.004409124,2
131072,coarse,0.0325,16,0.0044091140000000004,2
131072,coarse,0.0325,17,0.004404245,2
131072,coarse,0.0325,18,0.0043997360000000004,2
131072,coarse,0.0325,19,0.0044125710000000005,2
131072,coarse,0.0325,20,0.0044074710000000005,2
131072,coarse,0.0325,21,0.004408914,1
131072,coarse,0.0325,22,0.004404726,1
131072,coarse,0.0325,23,0.004415085,1
131072,coarse,0.0325,24,0.004415065,1
131072,coarse,0.0325,25,0.004423641,1
131072,coarse,0.0325,26,0.004395859,1
131072,coarse,0.0325,27,0.004424082,1
131072,coarse,0.0325,28,0.0044110370000000005,1
131072,coarse,0.0325,29,0.0043907,1
131072,coarse,0.0325,30,0.004393585,1
131072,coarse,0.0325,31,0.004394126,1
131072,coarse,0.0325,32,0.0044000670000000006,1
131072,coarse,0.0325,33,0.004391571,1
131072,coarse,0.0325,34,0.004395409,1
131072,coarse,0.0325,35,0.004390929,1
131072,coarse,0.0325,36,0.0043989450000000005,1
131072,coarse,0.0325,37,0.004390499,1
131072,coarse,0.0325,38,0.004392753,1
131072,coarse,0.0325,39,0.004401711,1
131072,coarse,0.0325,40,0.004393514,1
131072,coarse,0.035,1,0.004410226000000001,2
131072,coarse,0.035,2,0.004396821,2
131072,coarse,0.035,3,0.004398033,2
131072,coarse,0.035,4,0.004400948,2
131072,coarse,0.035,5,0.004409164,2
131072,coarse,0.035,6,0.004398634,2
131072,coarse,0.035,7,0.004398214,2
131072,coarse,0.035,8,0.004400588,2
131072,coarse,0.035,9,0.004401089,2
131072,coarse,0.035,10,0.004399826,2
131072,coarse,0.035,11,0.0043963000000000006,2
131072,coarse,0.035,12,0.004403974000000001,2
131072,coarse,0.035,13,0.004411128,2
131072,coarse,0.035,14,0.004405798000000001,2
131072,coarse,0.035,15,0.004400898,2
131072,coarse,0.035,16,0.004396971,2
131072,coarse,0.035,17,0.004404235,2
131072,coarse,0.035,18,0.004392874000000001,1
131072,coarse,0.035,19,0.0043955190000000005,1
131072,coarse,0.035,20,0.004388795,1
